0010731999   0.43  -0.14  -0.01  -1.31  -0.63   0.45   0.89   0.31  -1.84  -1.24  -0.61  -0.68   
0010732000  -0.92  -1.67  -1.23  -1.00  -0.95  -0.94  -2.58  -2.40  -2.04  -1.48   0.49   0.34   
0010732001   0.72  -0.64   0.70   0.53   0.76   0.47   0.40   0.76   0.26   0.78   0.38  -0.20   
0010732002  -0.31  -0.91  -0.62  -1.25  -0.70  -0.88  -0.15  -0.52   0.85   1.59   1.73   1.32   
0010732003  -0.02   0.10  -0.65   0.48   1.08   2.12   2.47   1.95   1.12   0.00  -0.01  -0.54   
0010732004  -0.68  -0.42  -0.98  -0.78  -1.44   0.43   0.62   0.72   0.66   1.19   1.83   1.29   
0010732005   0.51  -0.77  -0.68   0.60   0.36   0.86   1.21   1.94   1.49  -0.35  -0.75  -1.09   
0010732006  -0.29  -0.30  -0.79  -1.22  -1.18  -1.06  -1.38  -1.87  -0.93   0.48   0.84   0.65   
0010732007  -0.16  -1.30  -2.20  -2.12  -2.79  -1.79  -1.84  -1.21  -0.85  -0.42  -0.06  -0.17   
0010732008  -0.77  -0.33  -0.62  -0.36  -0.45  -0.41  -0.84   0.50   0.37   0.78  -0.64   0.38   
0010732009   0.14  -0.06   0.28   0.35   1.54   0.61   0.84  -0.05   1.53   2.60   1.92   2.31   
0010732010   1.74   1.48  -0.18  -0.94  -0.17  -0.25  -0.25  -0.82  -1.26  -0.64  -0.30  -0.61   
0010732011  -0.81  -1.77  -0.12   0.23   0.04  -0.82  -1.01  -1.01   0.43  -0.31   0.53  -0.47   
0010732012   0.20  -0.08  -0.24  -1.04  -0.89  -0.88   0.05   0.55   1.13   1.01  -0.11  -0.19   
0010732013   0.11   1.64   0.71   0.60  -0.30   0.58   1.24   1.60   1.20  -0.27  -0.55   0.35   
0010732014   0.06   0.31  -0.58   1.15   1.07   1.37  -0.27  -0.73  -1.59  -0.28  -0.04   0.58   
0010732015  -0.04  -0.15  -0.96  -0.08   0.24   0.39  -0.45  -0.34  -0.35  -0.13   0.60   2.21   
0010732016   2.05   1.65  -0.22   0.27  -0.38  -0.42  -1.19  -0.43  -1.01  -1.56  -2.10  -1.36   
0010732017   0.68   0.72   0.23  -0.98   0.13   1.89   2.15   1.99   0.31   1.30   0.08  -0.16   
0010732018  -2.05  -0.52  -0.66   0.36   0.21   0.70   0.24   0.04   0.71   0.89   1.19   1.71   
0010732019   1.95   1.74  -0.14   0.01  -0.38   0.29  -0.52  -0.15  -1.47   0.47   0.20   1.31   
0010732020   0.86   2.23   1.91   1.69   0.51   0.67   0.11   0.67   1.11   1.72   0.91   0.05   
0010732021  -1.01  -1.06  -0.05   0.47   0.81   1.33   1.77   2.36   1.82   1.71   0.16  -0.32   
0010732022  -0.90  -0.03   0.38   0.59   0.69   0.18   0.08   0.44   0.30   0.11  -0.07   0.13   
0010732023   0.61   0.15   0.15  -0.14  -0.05   0.40   0.35   0.40  -0.59  -1.16  -1.17  -1.18   
0010732024   0.06   0.07   0.64  -0.18   0.54   0.12   0.75  -0.79   0.45  -0.91   0.20  -0.69   
