sample_year,state_code,region,quarter,mean_varroa,max_varroa,nosema,abpv,amsv1,cbpv,dwv,dwvb,iapv,kbv,lsv2
2017,DE,Northeast,Q3,0.74,0.74,0.05,70.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0
2017,DE,Northeast,Q4,8.38,8.38,0.0,90.0,0.0,0.0,90.0,50.0,0.0,0.0,0.0
2017,FL,Southeast,Q1,2.73,7.17,1.2375,30.0,0.0,30.0,43.333333333333336,30.0,0.0,0.0,30.0
2017,FL,Southeast,Q2,3.49,5.08,0.5333333333333333,40.0,0.0,0.0,70.0,35.0,0.0,0.0,75.0
2017,FL,Southeast,Q4,6.506666666666667,19.52,0.30833333333333335,40.0,0.0,30.0,69.0,35.0,40.0,0.0,40.0
2017,GA,Southeast,Q3,2.064,8.35,0.15250000000000002,43.333333333333336,0.0,60.0,64.0,63.68421052631579,50.0,0.0,56.0
2017,GA,Southeast,Q4,0.395,0.67,0.0,0.0,0.0,0.0,80.0,35.0,0.0,0.0,0.0
2017,IA,Upper Midwest,Q2,1.1078947368421053,5.0,0.35526315789473684,30.0,0.0,70.0,44.0,67.77777777777777,45.0,0.0,75.38461538461539
2017,IA,Upper Midwest,Q3,0.24,0.24,0.0,70.0,0.0,0.0,90.0,70.0,0.0,0.0,0.0
2017,ID,Northwest,Q2,0.274,0.88,0.05,0.0,0.0,0.0,40.0,38.0,50.0,0.0,56.666666666666664
2017,ID,Northwest,Q3,2.0142105263157895,8.07,0.1605263157894737,0.0,0.0,30.0,48.333333333333336,37.22222222222222,32.5,0.0,42.5
2017,IL,Ohio Valley,Q2,2.6475,4.45,0.05,30.0,0.0,0.0,57.5,33.333333333333336,0.0,0.0,45.0
2017,IL,Ohio Valley,Q3,4.3055,13.46,0.065,42.22222222222222,0.0,47.5,60.588235294117645,46.0,40.0,30.0,60.0
2017,IN,Ohio Valley,Q2,1.2216666666666667,7.17,0.09166666666666667,30.0,0.0,67.5,61.0,57.77777777777778,63.333333333333336,0.0,73.0
2017,IN,Ohio Valley,Q3,4.818461538461539,13.66,0.049999999999999996,62.0,0.0,55.0,59.166666666666664,45.0,80.0,53.333333333333336,40.0
2017,IN,Ohio Valley,Q4,10.374545454545455,18.13,0.07272727272727272,70.0,0.0,55.0,79.0909090909091,52.72727272727273,52.5,0.0,80.0
2017,KS,South,Q2,3.74,5.71,0.0,0.0,0.0,0.0,80.0,45.0,0.0,0.0,30.0
2017,KS,South,Q3,2.598181818181818,10.54,0.03863636363636364,30.0,0.0,0.0,49.44444444444444,37.89473684210526,36.666666666666664,30.0,32.5
2017,KY,Ohio Valley,Q1,0.08,0.08,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,70.0
2017,KY,Ohio Valley,Q2,1.4054545454545453,5.09,0.03636363636363636,30.0,0.0,30.0,42.5,30.0,45.0,0.0,68.75
2017,KY,Ohio Valley,Q3,4.63625,10.14,0.0375,60.0,0.0,70.0,62.5,37.142857142857146,40.0,30.0,35.0
2017,KY,Ohio Valley,Q4,7.84,16.02,0.15,0.0,0.0,0.0,85.0,30.0,0.0,0.0,30.0
2017,MA,Northeast,Q2,0.79,0.79,0.05,0.0,0.0,0.0,80.0,30.0,0.0,0.0,90.0
2017,MA,Northeast,Q3,2.5185,6.34,0.11000000000000001,40.0,0.0,51.666666666666664,55.88235294117647,44.21052631578947,53.75,70.0,44.0
2017,MA,Northeast,Q4,10.876666666666667,19.94,0.13333333333333333,0.0,0.0,0.0,76.66666666666667,43.333333333333336,0.0,0.0,0.0
2017,MD,Northeast,Q2,1.3299999999999998,3.88,0.29,0.0,0.0,75.0,32.5,34.0,0.0,0.0,60.0
2017,MD,Northeast,Q4,9.04,9.04,0.35,50.0,0.0,0.0,90.0,60.0,30.0,0.0,0.0
2017,MI,Upper Midwest,Q2,0.46,0.92,0.825,0.0,0.0,0.0,30.0,30.0,60.0,0.0,70.0
2017,MI,Upper Midwest,Q3,8.2525,17.29,0.0,0.0,0.0,0.0,35.0,45.0,40.0,0.0,30.0
2017,MI,Upper Midwest,Q4,8.117,24.16,0.74,50.666666666666664,0.0,55.0,80.0,55.0,65.45454545454545,35.0,40.0
2017,MN,Upper Midwest,Q2,1.3305555555555555,5.07,0.06666666666666667,30.0,0.0,40.0,44.61538461538461,46.470588235294116,56.25,65.0,56.92307692307692
2017,MN,Upper Midwest,Q3,7.882,21.24,0.0,58.0,0.0,0.0,68.0,60.0,50.0,40.0,40.0
2017,MN,Upper Midwest,Q4,9.392,14.38,0.0,52.0,0.0,0.0,78.0,72.0,35.0,0.0,30.0
2017,MO,South,Q3,4.056,10.5,0.05,50.0,0.0,0.0,72.0,58.0,86.66666666666667,30.0,55.0
2017,MO,South,Q4,5.19,5.44,0.025,45.0,0.0,0.0,60.0,65.0,0.0,0.0,0.0
2017,MS,Southeast,Q1,1.2023076923076923,5.53,0.21923076923076923,0.0,0.0,90.0,55.0,40.0,0.0,0.0,50.0
2017,MT,Northern Rockies & Plains,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
2017,MT,Northern Rockies & Plains,Q3,4.242222222222222,35.37,0.13611111111111113,0.0,0.0,0.0,50.833333333333336,56.875,55.0,0.0,44.0
2017,MT,Northern Rockies & Plains,Q4,2.91,2.91,0.0,0.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0
2017,NC,Southeast,Q2,3.481904761904762,9.72,0.06904761904761905,0.0,0.0,50.0,52.63157894736842,50.0,46.0,70.0,60.0
2017,NC,Southeast,Q3,4.757142857142857,16.18,0.25,0.0,0.0,56.666666666666664,80.0,53.333333333333336,70.0,80.0,30.0
2017,ND,Northern Rockies & Plains,Q2,0.0,0.0,0.0,0.0,0.0,90.0,30.0,70.0,60.0,0.0,90.0
2017,ND,Northern Rockies & Plains,Q3,0.0,0.0,0.0,0.0,0.0,46.666666666666664,37.77777777777778,41.36363636363637,60.0,30.0,48.57142857142857
2017,ND,Northern Rockies & Plains,Q4,0.0,0.0,0.0,0.0,0.0,0.0,70.0,50.0,0.0,0.0,0.0
2017,NE,Northern Rockies & Plains,Q2,2.983333333333333,3.48,0.25,60.0,0.0,30.0,56.666666666666664,66.66666666666667,0.0,0.0,70.0
2017,NE,Northern Rockies & Plains,Q3,2.297142857142857,11.54,0.08333333333333333,35.0,0.0,0.0,43.1578947368421,52.38095238095238,52.22222222222222,40.0,54.0
2017,NJ,Northeast,Q3,3.5858333333333334,14.85,0.13333333333333333,56.666666666666664,0.0,75.0,63.333333333333336,45.45454545454545,48.0,30.0,50.0
2017,NJ,Northeast,Q4,6.510000000000001,13.69,0.31666666666666665,40.0,0.0,45.0,71.66666666666667,41.666666666666664,70.0,0.0,36.666666666666664
2017,NM,Southwest,Q3,5.646,16.9,0.025,0.0,0.0,30.0,65.55555555555556,45.625,60.0,30.0,45.0
2017,NM,Southwest,Q4,11.9025,13.97,0.0,30.0,0.0,0.0,56.666666666666664,42.5,0.0,0.0,0.0
2017,NV,Southwest,Q3,1.868421052631579,8.11,0.14473684210526316,30.0,0.0,0.0,45.45454545454545,42.72727272727273,50.0,30.0,73.07692307692308
2017,NY,Northeast,Q2,0.755,1.21,0.025,0.0,0.0,90.0,50.0,30.0,30.0,0.0,30.0
2017,NY,Northeast,Q3,1.7027272727272729,9.09,0.16136363636363635,42.0,0.0,63.333333333333336,54.0,44.285714285714285,48.0,70.0,50.0
2017,OH,Ohio Valley,Q2,1.3914285714285715,2.5,0.09285714285714285,50.0,0.0,0.0,61.42857142857143,45.0,30.0,0.0,66.66666666666667
2017,OH,Ohio Valley,Q3,3.9842857142857144,10.92,0.010714285714285716,55.0,0.0,0.0,50.0,35.0,75.0,90.0,30.0
2017,OH,Ohio Valley,Q4,2.78,2.78,0.0,0.0,0.0,0.0,70.0,50.0,0.0,0.0,0.0
2017,OR,Northwest,Q2,1.212857142857143,5.44,0.2833333333333333,40.0,0.0,50.0,40.76923076923077,67.0,65.0,75.0,70.0
2017,PA,Northeast,Q2,0.11400000000000002,0.28,0.43000000000000005,0.0,0.0,0.0,43.333333333333336,40.0,60.0,80.0,72.5
2017,PA,Northeast,Q3,2.2615384615384615,10.31,0.04615384615384616,30.0,0.0,53.333333333333336,40.90909090909091,40.0,50.0,0.0,42.0
2017,PA,Northeast,Q4,8.94,8.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,SC,Southeast,Q1,1.2185714285714284,2.82,0.075,30.0,0.0,50.0,47.857142857142854,38.0,53.333333333333336,45.0,51.0
2017,SC,Southeast,Q2,2.645,10.48,0.295,0.0,0.0,56.666666666666664,44.44444444444444,55.0,60.0,70.0,64.28571428571429
2017,SD,Northern Rockies & Plains,Q3,1.7671428571428573,6.76,0.07142857142857142,50.0,0.0,30.0,47.69230769230769,50.0,65.0,0.0,30.0
2017,SD,Northern Rockies & Plains,Q4,3.3549999999999995,14.62,0.08,35.0,0.0,0.0,61.25,37.0,75.0,30.0,0.0
2017,TN,Southeast,Q1,7.68,7.68,0.0,0.0,0.0,50.0,90.0,0.0,0.0,0.0,0.0
2017,TN,Southeast,Q2,2.811304347826087,8.39,0.13043478260869565,40.0,0.0,45.0,53.0,50.833333333333336,55.0,65.0,65.0
2017,TX,South,Q1,0.8300000000000001,2.37,0.18333333333333335,30.0,0.0,0.0,30.0,30.0,70.0,0.0,90.0
2017,TX,South,Q2,1.4458333333333335,6.26,0.375,36.666666666666664,0.0,55.0,34.44444444444444,65.0,50.0,0.0,66.25
2017,TX,South,Q4,2.862727272727273,9.62,0.0818181818181818,43.333333333333336,0.0,0.0,60.0,40.0,70.0,0.0,42.0
2017,UT,Southwest,Q2,0.481875,1.8,0.684375,40.0,0.0,73.33333333333333,34.0,37.27272727272727,55.714285714285715,0.0,68.0
2017,UT,Southwest,Q3,0.515,1.05,0.025,0.0,0.0,0.0,30.0,45.0,0.0,30.0,80.0
2017,UT,Southwest,Q4,8.925,21.87,0.0125,70.0,0.0,0.0,47.5,45.0,60.0,0.0,65.0
2017,VA,Southeast,Q2,1.435294117647059,6.28,0.37058823529411766,30.0,0.0,62.0,46.0,55.0,52.5,70.0,60.0
2017,VA,Southeast,Q3,1.7833333333333332,2.67,0.09999999999999999,0.0,0.0,30.0,45.0,0.0,0.0,0.0,0.0
2017,VA,Southeast,Q4,7.000909090909091,14.72,0.7772727272727273,50.0,0.0,75.0,75.45454545454545,41.0,47.5,56.666666666666664,38.0
2017,VT,Northeast,Q2,0.9433333333333335,2.83,0.5404761904761904,30.0,0.0,0.0,45.833333333333336,30.833333333333332,53.333333333333336,50.0,56.666666666666664
2017,VT,Northeast,Q3,0.9666666666666667,1.99,0.6333333333333333,0.0,0.0,0.0,40.0,30.0,30.0,0.0,30.0
2017,WA,Northwest,Q2,3.9800000000000004,6.8,0.5166666666666667,0.0,0.0,30.0,40.0,60.0,90.0,0.0,60.0
2017,WA,Northwest,Q3,5.968125,50.4,0.015625,30.0,0.0,43.333333333333336,49.09090909090909,40.0,0.0,0.0,34.0
2017,WA,Northwest,Q4,1.105,1.77,0.0,30.0,0.0,45.0,35.0,45.0,0.0,0.0,70.0
2017,WI,Upper Midwest,Q2,1.1911111111111112,2.75,0.3222222222222222,0.0,0.0,40.0,35.714285714285715,55.714285714285715,70.0,0.0,72.5
2017,WI,Upper Midwest,Q3,3.421666666666667,10.87,0.004166666666666667,32.5,0.0,75.0,54.0,50.833333333333336,50.0,30.0,32.5
2017,WI,Upper Midwest,Q4,2.41,2.41,0.0,0.0,0.0,30.0,80.0,50.0,0.0,0.0,0.0
2017,WV,Ohio Valley,Q2,2.118333333333333,6.18,0.15833333333333333,50.0,0.0,60.0,51.111111111111114,50.0,50.0,0.0,56.0
2017,WV,Ohio Valley,Q3,6.747777777777777,11.53,0.2222222222222222,30.0,0.0,30.0,63.333333333333336,35.0,40.0,30.0,50.0
2017,WV,Ohio Valley,Q4,12.033333333333333,24.0,0.43333333333333335,80.0,0.0,0.0,66.66666666666667,30.0,0.0,0.0,0.0
2018,AK,Northwest,Q3,1.176,6.55,0.7,0.0,0.0,30.0,30.0,38.0,0.0,0.0,35.0
2018,AL,Southeast,Q1,0.9,1.8,0.0,0.0,0.0,60.0,45.0,0.0,0.0,0.0,0.0
2018,AL,Southeast,Q2,2.732222222222222,4.7,0.33888888888888885,0.0,0.0,43.333333333333336,61.42857142857143,30.0,0.0,30.0,30.0
2018,AL,Southeast,Q3,3.9238461538461538,8.54,0.09615384615384616,0.0,0.0,60.0,70.0,52.72727272727273,30.0,60.0,30.0
2018,AL,Southeast,Q4,5.232,12.58,0.04,0.0,0.0,90.0,51.25,40.0,0.0,0.0,0.0
2018,AR,South,Q2,1.9075,4.64,0.037500000000000006,0.0,0.0,0.0,47.142857142857146,55.0,30.0,0.0,85.0
2018,AR,South,Q3,4.496666666666667,9.63,0.03333333333333333,0.0,0.0,80.0,68.0,66.0,40.0,0.0,0.0
2018,AR,South,Q4,9.468571428571428,23.81,0.028571428571428574,30.0,0.0,0.0,57.142857142857146,62.857142857142854,0.0,0.0,40.0
2018,CA,West,Q1,1.6285714285714283,13.35,0.3321428571428572,30.0,0.0,75.0,60.0,42.857142857142854,30.0,0.0,42.5
2018,CA,West,Q3,1.904,6.29,0.034999999999999996,60.0,0.0,0.0,55.0,52.857142857142854,0.0,0.0,0.0
2018,CA,West,Q4,0.9500000000000001,2.54,0.016666666666666666,40.0,0.0,0.0,56.666666666666664,70.0,0.0,0.0,40.0
2018,CO,Southwest,Q2,1.6366666666666667,2.83,0.09999999999999999,30.0,0.0,0.0,30.0,40.0,80.0,0.0,60.0
2018,CO,Southwest,Q3,2.2857142857142856,13.14,0.024999999999999998,0.0,0.0,30.0,40.0,35.833333333333336,0.0,0.0,85.0
2018,DE,Northeast,Q2,1.0332000000000001,3.86,0.20600000000000002,0.0,0.0,54.0,42.77777777777778,35.5,54.285714285714285,0.0,61.25
2018,DE,Northeast,Q3,1.662,3.82,0.10333333333333333,67.5,0.0,30.0,59.0,40.0,70.0,0.0,42.5
2018,DE,Northeast,Q4,5.895,15.41,0.2916666666666667,70.0,0.0,0.0,40.0,50.0,0.0,0.0,0.0
2018,FL,Southeast,Q1,2.058888888888889,6.44,0.5388888888888889,0.0,0.0,30.0,63.75,32.5,60.0,0.0,40.0
2018,FL,Southeast,Q2,2.69,6.99,0.16666666666666666,0.0,0.0,0.0,36.666666666666664,35.0,0.0,0.0,45.0
2018,FL,Southeast,Q3,1.198,4.38,0.18666666666666665,36.666666666666664,0.0,30.0,60.76923076923077,45.38461538461539,52.0,30.0,42.0
2018,FL,Southeast,Q4,1.6788888888888889,4.3,0.5777777777777778,45.0,0.0,0.0,50.0,48.888888888888886,60.0,0.0,30.0
2018,GA,Southeast,Q3,2.1869565217391305,7.25,0.021739130434782608,48.333333333333336,0.0,0.0,62.27272727272727,47.72727272727273,36.666666666666664,30.0,56.666666666666664
2018,GA,Southeast,Q4,1.435,4.44,0.037500000000000006,0.0,0.0,0.0,50.0,35.0,30.0,0.0,0.0
2018,IA,Upper Midwest,Q2,0.5013043478260869,3.7,0.55,46.666666666666664,0.0,0.0,45.0,48.095238095238095,48.18181818181818,30.0,73.33333333333333
2018,ID,Northwest,Q2,1.0779999999999998,3.54,0.06999999999999999,0.0,0.0,0.0,30.0,42.5,45.0,0.0,60.0
2018,ID,Northwest,Q3,2.586315789473684,15.17,0.04473684210526316,0.0,0.0,40.0,43.63636363636363,40.0,80.0,0.0,46.0
2018,IN,Ohio Valley,Q2,0.0,0.0,0.20000000000000004,0.0,0.0,90.0,30.0,33.333333333333336,0.0,0.0,90.0
2018,IN,Ohio Valley,Q3,2.317142857142857,8.91,0.08571428571428572,50.0,0.0,0.0,54.54545454545455,53.84615384615385,90.0,30.0,50.0
2018,IN,Ohio Valley,Q4,4.909999999999999,14.58,0.19285714285714287,50.0,0.0,0.0,48.57142857142857,51.42857142857143,53.333333333333336,40.0,50.0
2018,KY,Ohio Valley,Q1,0.6166666666666667,1.85,0.19999999999999998,0.0,0.0,90.0,30.0,30.0,0.0,0.0,30.0
2018,KY,Ohio Valley,Q2,0.9277777777777777,3.18,0.03888888888888889,0.0,0.0,0.0,35.0,30.0,40.0,0.0,38.57142857142857
2018,KY,Ohio Valley,Q3,2.3649999999999998,5.07,0.005,40.0,0.0,0.0,40.0,30.0,40.0,0.0,53.333333333333336
2018,KY,Ohio Valley,Q4,3.8033333333333332,5.97,0.0,0.0,0.0,50.0,63.333333333333336,65.0,0.0,0.0,33.333333333333336
2018,LA,South,Q3,3.43875,9.64,0.075,30.0,0.0,80.0,46.42857142857143,52.72727272727273,30.0,0.0,0.0
2018,LA,South,Q4,2.1037500000000002,8.0,0.05,0.0,0.0,50.0,42.0,30.0,0.0,0.0,42.5
2018,MA,Northeast,Q2,0.675,0.98,0.35,0.0,0.0,90.0,55.0,35.0,0.0,0.0,65.0
2018,MA,Northeast,Q3,2.69,12.6,0.0225,0.0,0.0,46.666666666666664,58.125,53.333333333333336,46.666666666666664,0.0,62.0
2018,MD,Northeast,Q2,0.8544444444444445,3.52,0.5166666666666667,50.0,0.0,46.666666666666664,40.90909090909091,41.111111111111114,53.333333333333336,30.0,50.0
2018,MD,Northeast,Q3,3.2513333333333336,8.82,0.02666666666666667,63.333333333333336,0.0,0.0,50.0,51.0,60.0,0.0,0.0
2018,MD,Northeast,Q4,4.75,10.59,0.09999999999999999,70.0,0.0,80.0,46.666666666666664,35.0,0.0,0.0,0.0
2018,ME,Northeast,Q2,0.47428571428571425,1.04,0.3642857142857143,0.0,0.0,60.0,50.0,40.0,0.0,0.0,60.0
2018,ME,Northeast,Q3,2.120588235294118,8.71,0.15000000000000002,0.0,0.0,70.0,58.0,44.0,50.0,0.0,52.0
2018,MI,Upper Midwest,Q2,0.7733333333333333,1.65,1.1416666666666666,0.0,0.0,0.0,64.0,52.0,45.0,0.0,82.5
2018,MI,Upper Midwest,Q3,5.747777777777777,19.73,0.05,0.0,0.0,30.0,56.666666666666664,55.55555555555556,30.0,0.0,30.0
2018,MI,Upper Midwest,Q4,7.338888888888889,17.03,0.11666666666666667,0.0,0.0,33.333333333333336,65.71428571428571,62.857142857142854,63.333333333333336,0.0,70.0
2018,MN,Upper Midwest,Q2,0.9630434782608696,7.59,0.8152173913043478,80.0,0.0,50.0,46.25,41.73913043478261,45.833333333333336,30.0,63.5
2018,MN,Upper Midwest,Q3,2.941,8.37,0.24,56.666666666666664,0.0,0.0,37.5,52.22222222222222,0.0,0.0,55.0
2018,MN,Upper Midwest,Q4,9.065999999999999,31.76,0.06,47.5,0.0,0.0,50.0,48.0,45.0,0.0,0.0
2018,MO,South,Q2,1.4525,3.8,0.05833333333333334,0.0,0.0,65.0,48.888888888888886,57.0,43.333333333333336,0.0,62.0
2018,MT,Northern Rockies & Plains,Q2,0.4225,1.48,0.1,0.0,0.0,0.0,47.5,37.5,44.285714285714285,0.0,54.285714285714285
2018,MT,Northern Rockies & Plains,Q3,1.888,10.13,0.0325,0.0,0.0,65.0,42.94117647058823,54.73684210526316,60.0,40.0,41.25
2018,NC,Southeast,Q2,1.02375,6.07,0.20625,0.0,0.0,0.0,46.0,32.5,53.333333333333336,30.0,55.0
2018,ND,Northern Rockies & Plains,Q2,0.52,1.32,0.3333333333333333,0.0,0.0,90.0,50.0,56.666666666666664,90.0,40.0,62.5
2018,ND,Northern Rockies & Plains,Q3,4.120555555555556,16.5,0.2777777777777778,0.0,0.0,90.0,45.333333333333336,58.8235294117647,76.0,30.0,62.5
2018,NE,Northern Rockies & Plains,Q2,0.795,2.12,0.1375,0.0,0.0,0.0,30.0,30.0,50.0,0.0,36.666666666666664
2018,NE,Northern Rockies & Plains,Q3,2.9415,10.18,0.125,0.0,0.0,0.0,47.69230769230769,52.63157894736842,45.0,45.0,75.0
2018,NJ,Northeast,Q2,0.332,0.75,0.27,0.0,0.0,30.0,52.5,38.0,0.0,30.0,70.0
2018,NJ,Northeast,Q3,0.66,0.66,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
2018,NV,Southwest,Q3,3.225882352941176,10.35,0.2277777777777778,42.5,0.0,30.0,57.5,70.58823529411765,70.0,0.0,63.75
2018,NV,Southwest,Q4,2.835,5.84,0.0,0.0,0.0,0.0,30.0,52.5,0.0,0.0,0.0
2018,NY,Northeast,Q2,0.44499999999999995,0.82,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,50.0
2018,NY,Northeast,Q3,2.8505882352941176,15.04,0.11176470588235293,50.0,0.0,35.0,62.72727272727273,48.75,55.0,0.0,62.5
2018,NY,Northeast,Q4,2.284,4.37,0.02,57.5,0.0,0.0,60.0,54.0,80.0,30.0,0.0
2018,OH,Ohio Valley,Q2,0.16,0.32,0.5,0.0,0.0,0.0,30.0,30.0,0.0,0.0,60.0
2018,OH,Ohio Valley,Q3,4.028235294117646,18.27,0.03235294117647059,58.0,0.0,60.0,51.875,48.333333333333336,33.333333333333336,30.0,43.333333333333336
2018,OH,Ohio Valley,Q4,6.275,14.9,0.29,80.0,0.0,0.0,58.0,42.0,40.0,0.0,50.0
2018,OK,South,Q2,2.183333333333333,3.36,0.0,45.0,0.0,0.0,40.0,30.0,30.0,0.0,0.0
2018,OK,South,Q3,2.779333333333333,7.43,0.060000000000000005,42.5,0.0,0.0,48.888888888888886,48.333333333333336,0.0,0.0,40.0
2018,OK,South,Q4,2.483333333333333,6.6,0.049999999999999996,70.0,0.0,0.0,47.5,30.0,40.0,0.0,30.0
2018,OR,Northwest,Q2,1.2670588235294118,4.91,0.6588235294117648,0.0,0.0,44.0,38.18181818181818,37.05882352941177,46.25,30.0,57.27272727272727
2018,OR,Northwest,Q3,5.540869565217391,19.98,0.02391304347826087,45.0,0.0,50.0,45.5,56.52173913043478,52.0,0.0,60.0
2018,OR,Northwest,Q4,1.18,1.18,0.0,30.0,0.0,0.0,30.0,80.0,0.0,0.0,60.0
2018,PA,Northeast,Q2,1.189,4.74,0.22999999999999998,0.0,0.0,60.0,55.0,32.5,30.0,30.0,66.0
2018,PA,Northeast,Q3,3.104117647058824,15.36,0.12941176470588237,0.0,0.0,50.0,47.5,32.857142857142854,46.666666666666664,30.0,30.0
2018,PA,Northeast,Q4,4.687142857142858,17.35,0.014285714285714287,55.0,0.0,0.0,47.142857142857146,48.57142857142857,0.0,0.0,45.0
2018,SC,Southeast,Q1,1.3,2.41,0.03,40.0,0.0,0.0,44.0,42.0,56.666666666666664,0.0,53.333333333333336
2018,SC,Southeast,Q2,2.4810526315789474,18.44,0.2131578947368421,0.0,0.0,65.0,45.0,35.0,46.666666666666664,30.0,47.142857142857146
2018,SC,Southeast,Q4,2.56,2.56,0.05,0.0,0.0,0.0,30.0,40.0,0.0,0.0,0.0
2018,SD,Northern Rockies & Plains,Q3,5.116250000000001,45.06,0.146875,52.5,0.0,62.5,50.0,55.0,60.0,0.0,45.0
2018,SD,Northern Rockies & Plains,Q4,10.02875,48.03,0.38749999999999996,65.0,0.0,80.0,55.0,61.25,53.333333333333336,0.0,70.0
2018,TN,Southeast,Q2,2.174545454545455,7.0,0.1409090909090909,0.0,0.0,45.0,62.72727272727273,31.666666666666668,75.0,0.0,54.0
2018,TX,South,Q1,0.045,0.09,0.0,0.0,0.0,0.0,30.0,30.0,50.0,0.0,55.0
2018,TX,South,Q2,0.6718181818181818,4.18,0.19545454545454544,0.0,0.0,30.0,53.333333333333336,38.0,42.5,30.0,68.75
2018,TX,South,Q3,0.9540000000000001,2.88,0.0,0.0,0.0,0.0,37.5,30.0,0.0,0.0,0.0
2018,TX,South,Q4,1.7971428571428572,5.71,0.125,33.333333333333336,0.0,0.0,52.0,41.111111111111114,0.0,0.0,58.0
2018,UT,Southwest,Q1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0
2018,UT,Southwest,Q2,0.9375,5.49,0.22000000000000003,0.0,0.0,45.0,57.142857142857146,33.333333333333336,45.0,30.0,66.36363636363636
2018,UT,Southwest,Q3,2.7725000000000004,9.06,0.004166666666666667,0.0,0.0,30.0,41.666666666666664,42.72727272727273,30.0,0.0,70.0
2018,UT,Southwest,Q4,11.363333333333335,24.66,0.024999999999999998,80.0,0.0,0.0,60.0,58.333333333333336,80.0,0.0,40.0
2018,VA,Southeast,Q2,0.6557142857142857,2.02,0.2714285714285714,0.0,0.0,50.0,37.5,33.333333333333336,0.0,0.0,40.0
2018,VA,Southeast,Q3,1.36,2.96,0.1,0.0,0.0,0.0,65.0,40.0,0.0,0.0,35.0
2018,VT,Northeast,Q2,0.7055555555555555,2.17,0.6722222222222222,0.0,0.0,0.0,46.666666666666664,36.0,0.0,0.0,55.0
2018,VT,Northeast,Q3,3.656666666666667,6.95,0.14444444444444446,47.5,0.0,55.0,47.142857142857146,53.333333333333336,0.0,0.0,0.0
2018,VT,Northeast,Q4,2.3000000000000003,4.86,0.0,60.0,0.0,53.333333333333336,46.666666666666664,56.666666666666664,0.0,0.0,0.0
2018,WA,Northwest,Q3,3.428181818181818,8.84,0.049999999999999996,40.0,0.0,70.0,36.666666666666664,57.5,90.0,0.0,37.5
2018,WA,Northwest,Q4,7.54,10.74,0.016666666666666666,0.0,0.0,0.0,30.0,60.0,30.0,0.0,0.0
2018,WI,Upper Midwest,Q2,0.3875,1.23,0.2,0.0,0.0,0.0,32.5,37.5,30.0,0.0,56.0
2018,WI,Upper Midwest,Q3,2.092857142857143,7.81,0.29285714285714287,80.0,0.0,0.0,37.5,51.53846153846154,40.0,30.0,60.0
2018,WI,Upper Midwest,Q4,4.535,7.63,0.0,55.0,0.0,0.0,70.0,80.0,0.0,0.0,0.0
2018,WV,Ohio Valley,Q2,0.9375,3.13,0.11249999999999999,0.0,0.0,0.0,55.0,40.0,0.0,0.0,85.0
2018,WV,Ohio Valley,Q3,2.4525,9.3,0.11875,30.0,0.0,0.0,55.0,39.0,35.0,0.0,60.0
2019,AK,Northwest,Q2,0.6539999999999999,2.32,0.32,0.0,0.0,0.0,30.0,40.0,80.0,0.0,30.0
2019,AK,Northwest,Q3,2.0,2.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,30.0
2019,AL,Southeast,Q2,4.004545454545454,10.25,0.045454545454545456,0.0,0.0,0.0,42.0,40.0,30.0,0.0,30.0
2019,AL,Southeast,Q3,6.07875,16.12,0.01875,80.0,0.0,70.0,51.25,52.5,75.0,0.0,0.0
2019,AL,Southeast,Q4,6.553333333333334,8.71,0.075,0.0,0.0,0.0,48.333333333333336,55.0,0.0,0.0,30.0
2019,AR,South,Q1,2.83,8.02,0.0,0.0,0.0,0.0,40.0,30.0,0.0,0.0,0.0
2019,AR,South,Q2,4.141111111111111,14.11,0.011111111111111112,60.0,0.0,0.0,46.25,48.888888888888886,56.666666666666664,30.0,55.0
2019,AR,South,Q3,4.93375,7.56,0.04375,80.0,0.0,70.0,52.857142857142854,56.25,0.0,0.0,0.0
2019,AR,South,Q4,4.24,6.39,0.35714285714285715,0.0,0.0,0.0,42.857142857142854,51.42857142857143,30.0,0.0,60.0
2019,CA,West,Q1,0.5404166666666667,2.95,1.2791666666666666,30.0,0.0,60.0,31.53846153846154,38.75,39.0,0.0,51.1764705882353
2019,CA,West,Q3,2.6882352941176473,9.11,0.22941176470588234,50.0,0.0,30.0,44.166666666666664,50.0,50.0,0.0,34.0
2019,DE,Northeast,Q2,1.534,4.72,0.15,0.0,0.0,0.0,30.0,32.5,30.0,0.0,45.0
2019,DE,Northeast,Q3,1.9579999999999997,4.85,0.16999999999999998,70.0,0.0,50.0,46.25,52.0,58.0,0.0,46.666666666666664
2019,DE,Northeast,Q4,9.092500000000001,21.54,0.00625,55.714285714285715,0.0,0.0,60.0,68.75,55.0,0.0,0.0
