State_FIPS_code	State	Compound	Year	Units	Corn	Soybeans	Wheat	Cotton	Vegetables_and_fruit	Rice	Orchards_and_grapes	Alfalfa	Pasture_and_hay	Other_crops
27	Minnesota	ESFENVALERATE	1994	kg			19.3		497.6		52.7			2438.4
27	Minnesota	ESFENVALERATE	1995	kg					620.2		45.1			1881.3
27	Minnesota	ESFENVALERATE	1996	kg					276		98.2	48.7	14.2	2776.1
27	Minnesota	ESFENVALERATE	1997	kg		20.6	154.2		484		3.9		0.7	216.7
27	Minnesota	ESFENVALERATE	1998	kg					1773.2		18.7			25.7
27	Minnesota	ESFENVALERATE	1999	kg					1031.3		15.5			283.9
27	Minnesota	ESFENVALERATE	2000	kg					754.2		12.5			10.4
27	Minnesota	ESFENVALERATE	2001	kg					106.3		22.1			166.3
27	Minnesota	ESFENVALERATE	2002	kg					515.9		6.5			215.2
27	Minnesota	ESFENVALERATE	2003	kg					777		22.2			38.2
27	Minnesota	ESFENVALERATE	2004	kg		95			373.5		28.3			128.9
27	Minnesota	ESFENVALERATE	2005	kg		4032.1			250.3		17.3			80.6
27	Minnesota	ESFENVALERATE	2006	kg		9093.6			610.3		28.2	191		198.4
27	Minnesota	ESFENVALERATE	2007	kg		2556	38.4		609.2		14.7			203.7
27	Minnesota	ESFENVALERATE	2008	kg	86.6	7445.1			295.3		17.1			326.1
27	Minnesota	ESFENVALERATE	2009	kg		6996.1			1223.8		18.3			576.8
27	Minnesota	ESFENVALERATE	2010	kg	5.6	5670.9	75		483.4		17.4			766.4
27	Minnesota	ESFENVALERATE	2011	kg		3073.1	54.9		940.1		28.2			670.2
27	Minnesota	ESFENVALERATE	2012	kg	463.7	2394.1			1191.7		13.7	58		327.7
27	Minnesota	ESFENVALERATE	2013	kg		3594			318.4		44.4			376.7
27	Minnesota	ESFENVALERATE	2014	kg		3084.4			389.5		9.5			256.8
27	Minnesota	ESFENVALERATE	2015	kg		775.2			168.8		15.4			277
27	Minnesota	ESFENVALERATE	2016	kg		1267.9			451.1		6.1			687.7
27	Minnesota	ESFENVALERATE	2017	kg		631.7			1137.9		33.9			97.9
27	Minnesota	ESFENVALERATE	2018	kg		346.5			27.2		10.5			
27	Minnesota	ETHALFLURALIN	1992	kg	123.4	82950.4			18472.2					17922.6
27	Minnesota	ETHALFLURALIN	1993	kg		117464.1	11.8		17629.3					55277.7
27	Minnesota	ETHALFLURALIN	1994	kg		144089			20985.7					66706.3
27	Minnesota	ETHALFLURALIN	1995	kg		73877.6	748.1		23514.4					86313.6
27	Minnesota	ETHALFLURALIN	1996	kg		70135.3			26007.8					18685.4
27	Minnesota	ETHALFLURALIN	1997	kg		42162.9			14784					42048.9
27	Minnesota	ETHALFLURALIN	1998	kg		25483.3			36692.4					12598.5
27	Minnesota	ETHALFLURALIN	1999	kg		30284.3			16421.9					9614.8
27	Minnesota	ETHALFLURALIN	2000	kg		12664.1			9921.9					1263.8
27	Minnesota	ETHALFLURALIN	2001	kg		3039			3120					1733.7
27	Minnesota	ETHALFLURALIN	2002	kg		7618			15225.4					3496
27	Minnesota	ETHALFLURALIN	2003	kg		8732.9			8670.2					2567.2
27	Minnesota	ETHALFLURALIN	2004	kg		14103.5			10014					8965.8
27	Minnesota	ETHALFLURALIN	2005	kg		5364			16123.6					11846.4
27	Minnesota	ETHALFLURALIN	2006	kg		3690.2			14954.7					3481.1
27	Minnesota	ETHALFLURALIN	2007	kg					10860.4					8724.8
27	Minnesota	ETHALFLURALIN	2008	kg					14825.2					17375.1
27	Minnesota	ETHALFLURALIN	2009	kg					13846.1					4066.7
27	Minnesota	ETHALFLURALIN	2010	kg		1011.4			22498.8					2314.8
27	Minnesota	ETHALFLURALIN	2011	kg					27224.4					2873.3
27	Minnesota	ETHALFLURALIN	2012	kg					42438.1					7944.8
27	Minnesota	ETHALFLURALIN	2013	kg		10845.9			30826.1					7210.8
27	Minnesota	ETHALFLURALIN	2014	kg		9613.5			14335.4					4651.7
27	Minnesota	ETHALFLURALIN	2015	kg		11696.9			31941.1					4020.3
27	Minnesota	ETHALFLURALIN	2016	kg		1353.3			27567.4					6268.7
27	Minnesota	ETHALFLURALIN	2017	kg		12251.4			34560.3					14723
27	Minnesota	ETHALFLURALIN	2018	kg		29482.1			31014.9					3598.3
27	Minnesota	ETHAMETSULFURON	1999	kg										10.8
27	Minnesota	ETHAMETSULFURON	2000	kg										461.5
27	Minnesota	ETHAMETSULFURON	2001	kg										25.5
27	Minnesota	ETHAMETSULFURON	2003	kg										21
27	Minnesota	ETHAMETSULFURON	2005	kg										9.2
27	Minnesota	ETHEPHON	1992	kg							17			
27	Minnesota	ETHEPHON	1994	kg							156.3			
27	Minnesota	ETHEPHON	1995	kg			105.7				0			
27	Minnesota	ETHEPHON	1997	kg							3.2			
27	Minnesota	ETHEPHON	1998	kg							51.8			
27	Minnesota	ETHOFUMESATE	1992	kg										14959.7
27	Minnesota	ETHOFUMESATE	1993	kg										15508
27	Minnesota	ETHOFUMESATE	1994	kg					475.7					109942.5
27	Minnesota	ETHOFUMESATE	1995	kg					25.4					53423.5
27	Minnesota	ETHOFUMESATE	1996	kg										60922.6
27	Minnesota	ETHOFUMESATE	1997	kg										8183.6
27	Minnesota	ETHOFUMESATE	1998	kg										7376.1
27	Minnesota	ETHOFUMESATE	1999	kg										5113.1
27	Minnesota	ETHOFUMESATE	2000	kg										7567.4
27	Minnesota	ETHOFUMESATE	2001	kg										9442.2
27	Minnesota	ETHOFUMESATE	2002	kg										54257.8
27	Minnesota	ETHOFUMESATE	2003	kg										60817.2
27	Minnesota	ETHOFUMESATE	2004	kg										170841.4
27	Minnesota	ETHOFUMESATE	2005	kg										67513.6
27	Minnesota	ETHOFUMESATE	2006	kg										110143
27	Minnesota	ETHOFUMESATE	2007	kg										124734.6
27	Minnesota	ETHOFUMESATE	2008	kg										53531
27	Minnesota	ETHOFUMESATE	2009	kg										10268.1
27	Minnesota	ETHOFUMESATE	2010	kg										926.6
27	Minnesota	ETHOFUMESATE	2011	kg										12838
27	Minnesota	ETHOFUMESATE	2012	kg										365.3
27	Minnesota	ETHOFUMESATE	2013	kg										581
27	Minnesota	ETHOFUMESATE	2014	kg										7567.5
27	Minnesota	ETHOFUMESATE	2015	kg										14027.3
27	Minnesota	ETHOFUMESATE	2016	kg										28814.5
27	Minnesota	ETHOFUMESATE	2017	kg										35001.3
27	Minnesota	ETHOFUMESATE	2018	kg										43231.4
27	Minnesota	ETHOPROPHOS	2000	kg					1940.2					
27	Minnesota	ETHOPROPHOS	2002	kg					4.8					
27	Minnesota	ETHOPROPHOS	2003	kg					3.8					
27	Minnesota	ETHOPROPHOS	2006	kg					5.7					
27	Minnesota	ETHOPROPHOS	2007	kg					5923.9					
27	Minnesota	ETHOPROPHOS	2008	kg					4.6					
27	Minnesota	ETHOPROPHOS	2017	kg					2					
27	Minnesota	ETHOPROPHOS	2018	kg					10.2					
27	Minnesota	FAMOXADONE	2005	kg					168.6					
27	Minnesota	FAMOXADONE	2006	kg					416.6					
27	Minnesota	FAMOXADONE	2007	kg					140.9					
27	Minnesota	FAMOXADONE	2008	kg					2091.7					
27	Minnesota	FAMOXADONE	2009	kg					551.6					
27	Minnesota	FAMOXADONE	2010	kg					443.8					
27	Minnesota	FAMOXADONE	2011	kg					527.4					
27	Minnesota	FAMOXADONE	2012	kg					153.8					
27	Minnesota	FAMOXADONE	2013	kg					789.3					
27	Minnesota	FAMOXADONE	2014	kg					0.3					
27	Minnesota	FAMOXADONE	2015	kg					719.4					
27	Minnesota	FAMOXADONE	2016	kg					91.6					
27	Minnesota	FAMOXADONE	2017	kg					0.2					
27	Minnesota	FAMOXADONE	2018	kg					1037.7					
27	Minnesota	FENAMIDONE	2014	kg					107					
27	Minnesota	FENAMIDONE	2017	kg					2595.6					
27	Minnesota	FENAMIDONE	2018	kg					142.8					
27	Minnesota	FENARIMOL	1992	kg							13.4			
27	Minnesota	FENARIMOL	1993	kg							34.6			
27	Minnesota	FENARIMOL	1994	kg							243.5			
27	Minnesota	FENARIMOL	1995	kg							1.6			
27	Minnesota	FENARIMOL	1996	kg							24.7			
27	Minnesota	FENARIMOL	1997	kg							40.8			
27	Minnesota	FENARIMOL	1998	kg							25.2			
27	Minnesota	FENARIMOL	1999	kg							75.7			
27	Minnesota	FENARIMOL	2000	kg							143.9			
27	Minnesota	FENARIMOL	2001	kg							10			
27	Minnesota	FENARIMOL	2002	kg							37.8			
27	Minnesota	FENARIMOL	2003	kg							52			
27	Minnesota	FENARIMOL	2004	kg							56			
27	Minnesota	FENARIMOL	2005	kg							94.5			
27	Minnesota	FENARIMOL	2006	kg							44.1			
27	Minnesota	FENARIMOL	2007	kg							8.8			
27	Minnesota	FENARIMOL	2008	kg							97.4			
27	Minnesota	FENARIMOL	2009	kg							98.1			
27	Minnesota	FENARIMOL	2010	kg							33.9			
27	Minnesota	FENARIMOL	2011	kg							6.9			
27	Minnesota	FENBUCONAZOLE	1995	kg							0.3			
27	Minnesota	FENBUCONAZOLE	1996	kg							0.3			
27	Minnesota	FENBUCONAZOLE	1997	kg							1.8			
27	Minnesota	FENBUCONAZOLE	1998	kg							0.3			
27	Minnesota	FENBUCONAZOLE	1999	kg							0.6			
27	Minnesota	FENBUCONAZOLE	2000	kg							0.9			
27	Minnesota	FENBUCONAZOLE	2001	kg							0.4			
27	Minnesota	FENBUCONAZOLE	2002	kg							0.1			
27	Minnesota	FENBUCONAZOLE	2003	kg							0.3			
27	Minnesota	FENBUCONAZOLE	2004	kg							0.4			
27	Minnesota	FENBUCONAZOLE	2005	kg							0.1			
27	Minnesota	FENBUCONAZOLE	2006	kg							0.6			
27	Minnesota	FENBUCONAZOLE	2007	kg							0.4			274.4
27	Minnesota	FENBUCONAZOLE	2008	kg							0.2			97.4
27	Minnesota	FENBUCONAZOLE	2009	kg							0.5			
27	Minnesota	FENBUCONAZOLE	2010	kg							0.3			
27	Minnesota	FENBUCONAZOLE	2011	kg							0.3			
27	Minnesota	FENBUCONAZOLE	2012	kg							0			
27	Minnesota	FENBUCONAZOLE	2013	kg							0.4			
27	Minnesota	FENBUCONAZOLE	2014	kg							0.4			
27	Minnesota	FENBUCONAZOLE	2015	kg							0.1			
27	Minnesota	FENBUCONAZOLE	2016	kg							0			
27	Minnesota	FENBUCONAZOLE	2017	kg							0.2			713.5
27	Minnesota	FENBUCONAZOLE	2018	kg							0.1			252.5
27	Minnesota	FENBUTATIN OXIDE	1993	kg							22.8			
27	Minnesota	FENBUTATIN OXIDE	1994	kg	174.6									
27	Minnesota	FENBUTATIN OXIDE	1997	kg							13.1			
27	Minnesota	FENHEXAMID	2000	kg					36					
27	Minnesota	FENHEXAMID	2002	kg					38.7					
27	Minnesota	FENHEXAMID	2003	kg					23.4					
27	Minnesota	FENHEXAMID	2004	kg					13.6					
27	Minnesota	FENHEXAMID	2007	kg					16.8					
27	Minnesota	FENHEXAMID	2008	kg					6.1					
27	Minnesota	FENHEXAMID	2009	kg					5					
27	Minnesota	FENHEXAMID	2010	kg					27.2					
27	Minnesota	FENHEXAMID	2011	kg					13					
27	Minnesota	FENHEXAMID	2012	kg					24.6					
27	Minnesota	FENOXAPROP	1992	kg		1565.8	27229.3							501.2
27	Minnesota	FENOXAPROP	1993	kg		3492	23787.9							658.6
27	Minnesota	FENOXAPROP	1994	kg		4177.8	27675.7							1021.2
27	Minnesota	FENOXAPROP	1995	kg	286.2	6289.9	27526.3		148.7					724.5
27	Minnesota	FENOXAPROP	1996	kg		7432.9	29297.3					5.4		646.2
27	Minnesota	FENOXAPROP	1997	kg		10233.1	32873.8							989.5
27	Minnesota	FENOXAPROP	1998	kg		6614.4	28498.5							3523.5
27	Minnesota	FENOXAPROP	1999	kg		8732.7	26129.7							1137.5
27	Minnesota	FENOXAPROP	2000	kg		4647.4	30238.8							2440.6
27	Minnesota	FENOXAPROP	2001	kg		3512.4	24273.1							1385.2
27	Minnesota	FENOXAPROP	2002	kg		2615.9	28228							926.6
27	Minnesota	FENOXAPROP	2003	kg		2323.6	22815.2							1453.7
27	Minnesota	FENOXAPROP	2004	kg		1333.4	22430.1							1409.6
27	Minnesota	FENOXAPROP	2005	kg		1297.8	12367.8							275.2
27	Minnesota	FENOXAPROP	2006	kg		643.5	12678.1							740.6
27	Minnesota	FENOXAPROP	2007	kg		878.9	12049.8							905.3
27	Minnesota	FENOXAPROP	2008	kg		742.9	5154.1							88.2
27	Minnesota	FENOXAPROP	2009	kg		527.8	9664.9							78.4
27	Minnesota	FENOXAPROP	2010	kg		176.5	11448.2							168.6
27	Minnesota	FENOXAPROP	2011	kg		341.2	4599.4							
27	Minnesota	FENOXAPROP	2012	kg		85.8	4236.7							
27	Minnesota	FENOXAPROP	2013	kg		116.6	5026.2							
27	Minnesota	FENOXAPROP	2014	kg		289.3	946.9							64.5
27	Minnesota	FENOXAPROP	2015	kg			2763.3							146.8
27	Minnesota	FENOXAPROP	2016	kg		307.5	1028.9							
27	Minnesota	FENOXAPROP	2017	kg			2553.3							311
27	Minnesota	FENOXAPROP	2018	kg			1764.5							67.8
27	Minnesota	FENPROPATHRIN	2000	kg							19.6			
27	Minnesota	FENPROPATHRIN	2001	kg							29.7			
27	Minnesota	FENPROPATHRIN	2002	kg							14.8			
27	Minnesota	FENPROPATHRIN	2003	kg					11.8		74.6			
27	Minnesota	FENPROPATHRIN	2004	kg							22.7			
27	Minnesota	FENPROPATHRIN	2005	kg							9.9			
27	Minnesota	FENPROPATHRIN	2006	kg							15.5			
27	Minnesota	FENPROPATHRIN	2007	kg							11.9			
27	Minnesota	FENPROPATHRIN	2008	kg							9.4			
27	Minnesota	FENPROPATHRIN	2009	kg							13.9			
27	Minnesota	FENPROPATHRIN	2010	kg					6.3		31.2			
27	Minnesota	FENPROPATHRIN	2011	kg							5.6			
27	Minnesota	FENPROPATHRIN	2012	kg							4.2			
27	Minnesota	FENPROPATHRIN	2013	kg							11.6			
27	Minnesota	FENPROPATHRIN	2014	kg							8.5			
27	Minnesota	FENPROPATHRIN	2015	kg					61.4		10.4			
27	Minnesota	FENPROPATHRIN	2016	kg							15.7			
27	Minnesota	FENPROPATHRIN	2017	kg					55.3					
27	Minnesota	FENPROPATHRIN	2018	kg							27.5			
27	Minnesota	FENTIN	1992	kg					45.8					35788.2
27	Minnesota	FENTIN	1993	kg	1655.8				4139.3					42662.9
27	Minnesota	FENTIN	1994	kg					2102.6					53391.2
27	Minnesota	FENTIN	1995	kg					1615.8					47545.2
27	Minnesota	FENTIN	1996	kg			2400.8		4118.5					58393.1
27	Minnesota	FENTIN	1997	kg					1986					56554.4
27	Minnesota	FENTIN	1998	kg					3752					106192.8
27	Minnesota	FENTIN	1999	kg					2190.5					84935.8
27	Minnesota	FENTIN	2000	kg					1246.3					59591.6
27	Minnesota	FENTIN	2001	kg					921.3					41177.1
27	Minnesota	FENTIN	2002	kg					1530.4					40604.8
27	Minnesota	FENTIN	2003	kg					2865					27251.5
27	Minnesota	FENTIN	2004	kg					159					20563.5
27	Minnesota	FENTIN	2005	kg					631.2					21090.9
27	Minnesota	FENTIN	2006	kg					1486					27761.2
27	Minnesota	FENTIN	2007	kg					2639.4					36895.2
27	Minnesota	FENTIN	2008	kg					365.5					12058.8
27	Minnesota	FENTIN	2009	kg					289.5					11066.8
27	Minnesota	FENTIN	2010	kg					1718					22274.7
27	Minnesota	FENTIN	2011	kg					1000.5					28237.8
27	Minnesota	FENTIN	2012	kg					145.9					42081.4
27	Minnesota	FENTIN	2013	kg					151.6					28760.9
27	Minnesota	FENTIN	2014	kg					462.7					12425.3
27	Minnesota	FENTIN	2015	kg					541.1					33234.3
27	Minnesota	FENTIN	2016	kg					65.8					54335.9
27	Minnesota	FENTIN	2017	kg					1283.3					49022.2
27	Minnesota	FENTIN	2018	kg					313.3					51882
27	Minnesota	FENVALERATE	1992	kg					13.3					
27	Minnesota	FIPRONIL	1998	kg	568.7									
27	Minnesota	FIPRONIL	1999	kg	2060.2									
27	Minnesota	FIPRONIL	2000	kg	8774.9									
27	Minnesota	FIPRONIL	2001	kg	4527.1									
27	Minnesota	FIPRONIL	2002	kg	5302.9				9.6					
27	Minnesota	FIPRONIL	2003	kg	2706.5									
27	Minnesota	FIPRONIL	2004	kg	6475.1									
27	Minnesota	FIPRONIL	2005	kg	8378.3				10.8					
27	Minnesota	FIPRONIL	2006	kg	3679.5				4.5					
27	Minnesota	FIPRONIL	2007	kg	9115.7									
27	Minnesota	FIPRONIL	2008	kg	2318				53.4					
27	Minnesota	FIPRONIL	2009	kg	4428.1				65.3					
27	Minnesota	FIPRONIL	2010	kg	3526.7				199.3					
27	Minnesota	FIPRONIL	2011	kg	1113.8									
27	Minnesota	FIPRONIL	2014	kg	615.5									
27	Minnesota	FIPRONIL	2018	kg					77.9					
27	Minnesota	FLONICAMID	2007	kg					735.1					
27	Minnesota	FLONICAMID	2012	kg					9.5					
27	Minnesota	FLONICAMID	2016	kg					183.1					
27	Minnesota	FLORASULAM	2009	kg			178.7							
27	Minnesota	FLORASULAM	2010	kg			46.8							
27	Minnesota	FLORASULAM	2011	kg			44.4							
27	Minnesota	FLORASULAM	2012	kg			13							
27	Minnesota	FLORASULAM	2013	kg			30.1							
27	Minnesota	FLORASULAM	2014	kg			18.7							
27	Minnesota	FLORASULAM	2015	kg			79							
27	Minnesota	FLORASULAM	2016	kg			79.8							
27	Minnesota	FLORASULAM	2017	kg			7							
27	Minnesota	FLORASULAM	2018	kg			9.8							
27	Minnesota	FLUAZIFOP	1992	kg		14298.8			400.5					316.9
27	Minnesota	FLUAZIFOP	1993	kg		19852.1			298.1					17.1
27	Minnesota	FLUAZIFOP	1994	kg		24143.9			95.9				38.6	1364
27	Minnesota	FLUAZIFOP	1995	kg		26028	226.6		786.3				33.6	316.1
27	Minnesota	FLUAZIFOP	1996	kg		28603.1			81.5			16.5		4.7
27	Minnesota	FLUAZIFOP	1997	kg		40827.6			206.4					411
27	Minnesota	FLUAZIFOP	1998	kg		25151.8			91.1			346.9		282
27	Minnesota	FLUAZIFOP	1999	kg		31526.4			64.4					
27	Minnesota	FLUAZIFOP	2000	kg		16598.9			17.4					
27	Minnesota	FLUAZIFOP	2001	kg		13609.9			55.2					
27	Minnesota	FLUAZIFOP	2002	kg		9555.2			59.8					
27	Minnesota	FLUAZIFOP	2003	kg		8858.9			62.8					
27	Minnesota	FLUAZIFOP	2004	kg		4760.2			31.4					
27	Minnesota	FLUAZIFOP	2005	kg		4633.7			52.8					
27	Minnesota	FLUAZIFOP	2006	kg		5165.5			20.5					
27	Minnesota	FLUAZIFOP	2007	kg		5419.2			0.7					
27	Minnesota	FLUAZIFOP	2008	kg	146	6453.5			0.8					
27	Minnesota	FLUAZIFOP	2009	kg		13581.9			23.4					
27	Minnesota	FLUAZIFOP	2010	kg		13889.8			4.9					
27	Minnesota	FLUAZIFOP	2011	kg		8530.5			3					30
27	Minnesota	FLUAZIFOP	2012	kg		11724.3			64.5					
27	Minnesota	FLUAZIFOP	2013	kg		8159.6								
27	Minnesota	FLUAZIFOP	2014	kg		8033.6								337.9
27	Minnesota	FLUAZIFOP	2015	kg		10842.7								
27	Minnesota	FLUAZIFOP	2016	kg		18676.2			22.7					
27	Minnesota	FLUAZIFOP	2017	kg		9486								
27	Minnesota	FLUAZIFOP	2018	kg		19292.1								49.6
27	Minnesota	FLUAZINAM	2004	kg					208.3					
27	Minnesota	FLUAZINAM	2008	kg					92.6					
27	Minnesota	FLUAZINAM	2016	kg					211.5					
27	Minnesota	FLUAZINAM	2017	kg					2352.3					
27	Minnesota	FLUAZINAM	2018	kg					418.5					
27	Minnesota	FLUBENDIAMIDE	2009	kg					40.7					
27	Minnesota	FLUBENDIAMIDE	2010	kg					62.3					
27	Minnesota	FLUBENDIAMIDE	2011	kg					27.7					
27	Minnesota	FLUBENDIAMIDE	2012	kg					33.5					
27	Minnesota	FLUBENDIAMIDE	2013	kg					45.3					
27	Minnesota	FLUBENDIAMIDE	2014	kg					95.6					
27	Minnesota	FLUCARBAZONE	2001	kg			261.3							
27	Minnesota	FLUCARBAZONE	2002	kg			274.8							
27	Minnesota	FLUCARBAZONE	2003	kg			572.2							
27	Minnesota	FLUCARBAZONE	2004	kg			954							
27	Minnesota	FLUCARBAZONE	2005	kg			461.9							
27	Minnesota	FLUCARBAZONE	2006	kg			1098.8							
27	Minnesota	FLUCARBAZONE	2007	kg			1151							
27	Minnesota	FLUCARBAZONE	2008	kg			1132.9							
27	Minnesota	FLUCARBAZONE	2009	kg			656.2							
27	Minnesota	FLUCARBAZONE	2010	kg			618.2							
27	Minnesota	FLUCARBAZONE	2011	kg			1301.4							
27	Minnesota	FLUCARBAZONE	2012	kg			2194.7							
27	Minnesota	FLUCARBAZONE	2013	kg			900.3							
27	Minnesota	FLUCARBAZONE	2014	kg			1734.7							
27	Minnesota	FLUCARBAZONE	2015	kg			835.6							
27	Minnesota	FLUCARBAZONE	2016	kg			744.8							
27	Minnesota	FLUCARBAZONE	2017	kg			1803.8							
27	Minnesota	FLUCARBAZONE	2018	kg			1145.5							
27	Minnesota	FLUDIOXONIL	2002	kg					4.8					
27	Minnesota	FLUDIOXONIL	2003	kg					5					
27	Minnesota	FLUDIOXONIL	2004	kg					3.7					
27	Minnesota	FLUDIOXONIL	2006	kg		608.2								
27	Minnesota	FLUDIOXONIL	2007	kg		522.6								
27	Minnesota	FLUDIOXONIL	2008	kg		1011.4								
27	Minnesota	FLUDIOXONIL	2009	kg		1096.3			195.3					
27	Minnesota	FLUDIOXONIL	2010	kg		948.5			194.7					
27	Minnesota	FLUDIOXONIL	2011	kg		1236.6			79.3					
27	Minnesota	FLUDIOXONIL	2012	kg		700.6			390.4					2.5
27	Minnesota	FLUDIOXONIL	2013	kg		790.5			93					0.5
27	Minnesota	FLUDIOXONIL	2014	kg		1107			475.5					
27	Minnesota	FLUDIOXONIL	2015	kg					20.8					
27	Minnesota	FLUDIOXONIL	2017	kg					164.7					
27	Minnesota	FLUFENACET	1998	kg	3447	1541.6								
27	Minnesota	FLUFENACET	1999	kg	7274.6									
27	Minnesota	FLUFENACET	2000	kg	5843	4198.6								
27	Minnesota	FLUFENACET	2001	kg	8246	480.7								
27	Minnesota	FLUFENACET	2002	kg	1804.1	247.2								
27	Minnesota	FLUFENACET	2003	kg	1528.3	0								
27	Minnesota	FLUFENACET	2004	kg		1845.6								
27	Minnesota	FLUFENACET	2005	kg	6302.8									
27	Minnesota	FLUFENACET	2006	kg	1.3									
27	Minnesota	FLUFENACET	2007	kg	0.2									
27	Minnesota	FLUFENACET	2011	kg		159.3								
27	Minnesota	FLUFENACET	2012	kg		4723.7								
27	Minnesota	FLUFENACET	2013	kg		1202.7								
27	Minnesota	FLUFENACET	2014	kg		1981.4								
27	Minnesota	FLUFENACET	2016	kg		449.5								
27	Minnesota	FLUMETSULAM	1994	kg	217.7	4807.6			1.1					
27	Minnesota	FLUMETSULAM	1995	kg	946	1318.4								
27	Minnesota	FLUMETSULAM	1996	kg	2153.7	2164.1	220.9							
27	Minnesota	FLUMETSULAM	1997	kg	7825.5	2856.6								
27	Minnesota	FLUMETSULAM	1998	kg	23869.3	4166.4								
27	Minnesota	FLUMETSULAM	1999	kg	27345.4	2468.1								
27	Minnesota	FLUMETSULAM	2000	kg	23190.3	2075.9								
27	Minnesota	FLUMETSULAM	2001	kg	23316.1	735.4								
27	Minnesota	FLUMETSULAM	2002	kg	16989.6	1361.4								
27	Minnesota	FLUMETSULAM	2003	kg	18948.4	999.5			23					
27	Minnesota	FLUMETSULAM	2004	kg	13261.9	1899.2			6.6					
27	Minnesota	FLUMETSULAM	2005	kg	10809.9	44.1			9.1					
27	Minnesota	FLUMETSULAM	2006	kg	4311.9				14.7					
27	Minnesota	FLUMETSULAM	2007	kg	3288.1	1575.9			9.8					
27	Minnesota	FLUMETSULAM	2008	kg	4123.4	386.9			6.5					
27	Minnesota	FLUMETSULAM	2009	kg	5345.3				0.3					
27	Minnesota	FLUMETSULAM	2010	kg	7458.5	136.5								
27	Minnesota	FLUMETSULAM	2011	kg	16690.4	153.7			213.4					
27	Minnesota	FLUMETSULAM	2012	kg	23178.3									
27	Minnesota	FLUMETSULAM	2013	kg	34452.6	73.5			1.5					
27	Minnesota	FLUMETSULAM	2014	kg	36427.2									
27	Minnesota	FLUMETSULAM	2015	kg	38726.1				152.6					
27	Minnesota	FLUMETSULAM	2016	kg	45702.1				4.3					
27	Minnesota	FLUMETSULAM	2017	kg	31717.5									
27	Minnesota	FLUMETSULAM	2018	kg	33244.5									
27	Minnesota	FLUMICLORAC	1995	kg		180.6								
27	Minnesota	FLUMICLORAC	1996	kg	4.6	793.8								
27	Minnesota	FLUMICLORAC	1997	kg	44.4	142.9								
27	Minnesota	FLUMICLORAC	1998	kg		484								
27	Minnesota	FLUMICLORAC	1999	kg		177.5								
27	Minnesota	FLUMICLORAC	2000	kg	82.9	0.2								
27	Minnesota	FLUMICLORAC	2002	kg		366.3								
27	Minnesota	FLUMICLORAC	2004	kg	61.6									
27	Minnesota	FLUMICLORAC	2005	kg		120.5								
27	Minnesota	FLUMICLORAC	2006	kg		75.8								
27	Minnesota	FLUMICLORAC	2007	kg	12.8									
27	Minnesota	FLUMICLORAC	2008	kg		350.6								
27	Minnesota	FLUMICLORAC	2009	kg	120.6	379.4								
27	Minnesota	FLUMICLORAC	2010	kg	236.7	879.5								
27	Minnesota	FLUMICLORAC	2011	kg		402								
27	Minnesota	FLUMICLORAC	2012	kg		750.9								
27	Minnesota	FLUMICLORAC	2013	kg		1073.2								
27	Minnesota	FLUMICLORAC	2014	kg		91								
27	Minnesota	FLUMICLORAC	2015	kg	35.9	2153.2								
27	Minnesota	FLUMICLORAC	2016	kg		155.9								
27	Minnesota	FLUMICLORAC	2017	kg		507.1								
27	Minnesota	FLUMICLORAC	2018	kg	71.7	325.6								
27	Minnesota	FLUMIOXAZIN	2002	kg		1506.3								
27	Minnesota	FLUMIOXAZIN	2003	kg		1086.5								
27	Minnesota	FLUMIOXAZIN	2004	kg		3803.8								
27	Minnesota	FLUMIOXAZIN	2005	kg		4920.7			164.8					
27	Minnesota	FLUMIOXAZIN	2006	kg		3930.9								
27	Minnesota	FLUMIOXAZIN	2007	kg		1830			31.9					
27	Minnesota	FLUMIOXAZIN	2008	kg		2459.3			7.8					
27	Minnesota	FLUMIOXAZIN	2009	kg		5413.8			281.8					
27	Minnesota	FLUMIOXAZIN	2010	kg		2042.9	165.8		20					
27	Minnesota	FLUMIOXAZIN	2011	kg		4892.8			9.4					
27	Minnesota	FLUMIOXAZIN	2012	kg		9344.3								
27	Minnesota	FLUMIOXAZIN	2013	kg		15950.3			160.7					
27	Minnesota	FLUMIOXAZIN	2014	kg	699.4	19890.8								
27	Minnesota	FLUMIOXAZIN	2015	kg	711.3	38263.8			94.4					278.2
27	Minnesota	FLUMIOXAZIN	2016	kg		27582.9							22.5	
27	Minnesota	FLUMIOXAZIN	2017	kg		18432.7			81.8					
27	Minnesota	FLUMIOXAZIN	2018	kg	786	31579.1			310.6					
27	Minnesota	FLUOMETURON	1992	kg			4773							
27	Minnesota	FLUOPYRAM	2012	kg					161.4					
27	Minnesota	FLUOPYRAM	2013	kg					59.4					
27	Minnesota	FLUOPYRAM	2014	kg					365.9					
27	Minnesota	FLUOPYRAM	2015	kg					281.5					
27	Minnesota	FLUOPYRAM	2016	kg					140					
27	Minnesota	FLUOPYRAM	2017	kg					1087.2					
27	Minnesota	FLUOPYRAM	2018	kg					504.3					
27	Minnesota	FLUOXASTROBIN	2011	kg	1097.4	248.4	81.3							
27	Minnesota	FLUOXASTROBIN	2012	kg	144.7	798								
27	Minnesota	FLUOXASTROBIN	2013	kg	480.8	283.1	648.6							
