State_FIPS_code	State	Compound	Year	Units	Corn	Soybeans	Wheat	Cotton	Vegetables_and_fruit	Rice	Orchards_and_grapes	Alfalfa	Pasture_and_hay	Other_crops
08	Colorado	CARBOXIN	2011	kg			362.5							
08	Colorado	CARBOXIN	2012	kg			1016.9							
08	Colorado	CARBOXIN	2013	kg			871.1							
08	Colorado	CARBOXIN	2014	kg			793.3							
08	Colorado	CARFENTRAZONE-ETHYL	1999	kg	24									
08	Colorado	CARFENTRAZONE-ETHYL	2000	kg	327.1	8.2	120						32.5	1.1
08	Colorado	CARFENTRAZONE-ETHYL	2001	kg	421.9		106.2						1644.8	121
08	Colorado	CARFENTRAZONE-ETHYL	2002	kg	183.8		7						45.7	27.5
08	Colorado	CARFENTRAZONE-ETHYL	2003	kg	141.3		148.7							41.1
08	Colorado	CARFENTRAZONE-ETHYL	2004	kg	65.1	0.1	134.3							14.3
08	Colorado	CARFENTRAZONE-ETHYL	2005	kg	154	1.8	44.7		89.9				80.1	52.2
08	Colorado	CARFENTRAZONE-ETHYL	2006	kg	41	0.4	7		15					45.4
08	Colorado	CARFENTRAZONE-ETHYL	2007	kg	73.9	1	4.3		0.2					139
08	Colorado	CARFENTRAZONE-ETHYL	2008	kg	89.3	0.1	213.5							42.8
08	Colorado	CARFENTRAZONE-ETHYL	2009	kg	340.3		463.6		5.8					52.9
08	Colorado	CARFENTRAZONE-ETHYL	2010	kg	274.9	0	122.8		4.8					104
08	Colorado	CARFENTRAZONE-ETHYL	2011	kg	786.9	0.3	0.3		12.5					165.9
08	Colorado	CARFENTRAZONE-ETHYL	2012	kg	69.7		224.8		10.2					91.4
08	Colorado	CARFENTRAZONE-ETHYL	2013	kg	85.4	2.9	193.5		13.9				1554	54
08	Colorado	CARFENTRAZONE-ETHYL	2014	kg	61.4	0.9	15.8		119.6				113.6	157.8
08	Colorado	CARFENTRAZONE-ETHYL	2015	kg	145.6	17	197.9		242.4		0.8		321.1	154.8
08	Colorado	CARFENTRAZONE-ETHYL	2016	kg	141.5	26.6	100.8		209				550.8	47.2
08	Colorado	CARFENTRAZONE-ETHYL	2017	kg	433.2	21	145.8		52.6					338.7
08	Colorado	CARFENTRAZONE-ETHYL	2018	kg	88	15.4	91.5		5.9				399.1	262.7
08	Colorado	CHINOMETHIONAT	1994	kg							43.3			
08	Colorado	CHINOMETHIONAT	1995	kg							14.3			
08	Colorado	CHINOMETHIONAT	1996	kg							68.5			
08	Colorado	CHLORAMBEN	1993	kg					1996.6					
08	Colorado	CHLORAMBEN	1995	kg					57.4					
08	Colorado	CHLORAMBEN	1996	kg							775.5			
08	Colorado	CHLORANTRANILIPROLE	2009	kg					1.7					
08	Colorado	CHLORANTRANILIPROLE	2012	kg					0.7					260.9
08	Colorado	CHLORANTRANILIPROLE	2013	kg										569.1
08	Colorado	CHLORANTRANILIPROLE	2014	kg	36.4									1310.8
08	Colorado	CHLORANTRANILIPROLE	2015	kg	39.6						88.3			896.1
08	Colorado	CHLORANTRANILIPROLE	2016	kg										108
08	Colorado	CHLORANTRANILIPROLE	2017	kg	38.2									1004.4
08	Colorado	CHLORANTRANILIPROLE	2018	kg	4.7									545.7
08	Colorado	CHLORANTRANILIPROLE	2019	kg								2.4		173.7
08	Colorado	CHLORETHOXYFOS	1997	kg	2174.1									
08	Colorado	CHLORETHOXYFOS	1998	kg	393.9									
08	Colorado	CHLORETHOXYFOS	1999	kg	967.9									
08	Colorado	CHLORETHOXYFOS	2000	kg	7769									
08	Colorado	CHLORETHOXYFOS	2002	kg	293									
08	Colorado	CHLORETHOXYFOS	2004	kg	227.7									
08	Colorado	CHLORETHOXYFOS	2006	kg	1061.9									
08	Colorado	CHLORIMURON	1992	kg		5.8								
08	Colorado	CHLORIMURON	1993	kg		1.2								
08	Colorado	CHLORIMURON	1994	kg		3.7			20.1					
08	Colorado	CHLORIMURON	1995	kg		3.4								
08	Colorado	CHLORIMURON	1996	kg		1.4							23.2	
08	Colorado	CHLORIMURON	1997	kg		1.3								
08	Colorado	CHLORIMURON	1998	kg		3.4								
08	Colorado	CHLORIMURON	1999	kg		1.4								
08	Colorado	CHLORIMURON	2000	kg		0.4								
08	Colorado	CHLORIMURON	2001	kg		1								
08	Colorado	CHLORIMURON	2002	kg		1.5								
08	Colorado	CHLORIMURON	2003	kg		7.2								
08	Colorado	CHLORIMURON	2004	kg		5.6								
08	Colorado	CHLORIMURON	2005	kg		0.9								
08	Colorado	CHLORIMURON	2006	kg		0.9								
08	Colorado	CHLORIMURON	2007	kg		1.7								
08	Colorado	CHLORIMURON	2008	kg		0.6								
08	Colorado	CHLORIMURON	2009	kg		0.5								
08	Colorado	CHLORIMURON	2010	kg		2.7								
08	Colorado	CHLORIMURON	2011	kg		6.1								
08	Colorado	CHLORIMURON	2012	kg		9.6								
08	Colorado	CHLORIMURON	2013	kg		13.5			1.7					
08	Colorado	CHLORIMURON	2014	kg		2.4								
08	Colorado	CHLORIMURON	2015	kg		16.8								
08	Colorado	CHLORIMURON	2016	kg		26							248.5	
08	Colorado	CHLORIMURON	2017	kg		6.2								
08	Colorado	CHLORIMURON	2018	kg		7.1								
08	Colorado	CHLORIMURON	2019	kg		3.7								
08	Colorado	CHLOROPICRIN	1992	kg										81445.6
08	Colorado	CHLOROPICRIN	1993	kg										88357.6
08	Colorado	CHLOROPICRIN	1994	kg					236					2279.7
08	Colorado	CHLOROPICRIN	1995	kg					10106.1					2380.7
08	Colorado	CHLOROPICRIN	1996	kg										24177.4
08	Colorado	CHLOROPICRIN	1997	kg										7252.6
08	Colorado	CHLOROPICRIN	1998	kg					7914.7					
08	Colorado	CHLOROPICRIN	1999	kg					30939.8					4601.8
08	Colorado	CHLOROPICRIN	2000	kg					25249.4					
08	Colorado	CHLOROPICRIN	2001	kg					33250.7					7691.5
08	Colorado	CHLOROPICRIN	2002	kg					21285.7					30540.5
08	Colorado	CHLOROPICRIN	2003	kg					24816.4					11743.1
08	Colorado	CHLOROPICRIN	2004	kg					107817.2		3094.9			28961.6
08	Colorado	CHLOROPICRIN	2005	kg					4341.9					
08	Colorado	CHLOROPICRIN	2006	kg					62683.1					5682.1
08	Colorado	CHLOROPICRIN	2007	kg					4400.7					
08	Colorado	CHLOROPICRIN	2008	kg					123224.2					5883.7
08	Colorado	CHLOROPICRIN	2009	kg					4436.3					
08	Colorado	CHLOROPICRIN	2010	kg					205752.3					
08	Colorado	CHLOROPICRIN	2011	kg					34961.7					
08	Colorado	CHLOROPICRIN	2012	kg					29279					
08	Colorado	CHLOROPICRIN	2013	kg					23694.3					
08	Colorado	CHLOROPICRIN	2014	kg					7916.2					
08	Colorado	CHLOROPICRIN	2016	kg					11.7					
08	Colorado	CHLOROPICRIN	2017	kg					15654.3					
08	Colorado	CHLOROPICRIN	2018	kg					191600.7					
08	Colorado	CHLOROTHALONIL	1992	kg					51085.2		2631.2			
08	Colorado	CHLOROTHALONIL	1993	kg					126119.7		950.6			
08	Colorado	CHLOROTHALONIL	1994	kg					56300.7		419.9			
08	Colorado	CHLOROTHALONIL	1995	kg					168221.3		0.2			
08	Colorado	CHLOROTHALONIL	1996	kg					43038.6		709.7			
08	Colorado	CHLOROTHALONIL	1997	kg					52348.9		644.1			
08	Colorado	CHLOROTHALONIL	1998	kg					61228.1		72.9			914
08	Colorado	CHLOROTHALONIL	1999	kg					43358.2		103.6			
08	Colorado	CHLOROTHALONIL	2000	kg					31386.4		169.8			
08	Colorado	CHLOROTHALONIL	2001	kg					48738.7		129.8			
08	Colorado	CHLOROTHALONIL	2002	kg					48332.9		93.6			
08	Colorado	CHLOROTHALONIL	2003	kg					42474.3		1.4			
08	Colorado	CHLOROTHALONIL	2004	kg					82842.8		0.7			
08	Colorado	CHLOROTHALONIL	2005	kg					32706.6		1.7			
08	Colorado	CHLOROTHALONIL	2006	kg					27653.8		0			
08	Colorado	CHLOROTHALONIL	2007	kg					26684.5					
08	Colorado	CHLOROTHALONIL	2008	kg					33161.8		3.1			
08	Colorado	CHLOROTHALONIL	2009	kg					23729.6					
08	Colorado	CHLOROTHALONIL	2010	kg					34422.5		2.9			
08	Colorado	CHLOROTHALONIL	2011	kg					42312.2		3.2			
08	Colorado	CHLOROTHALONIL	2012	kg					41107.6		1.9			
08	Colorado	CHLOROTHALONIL	2013	kg					38696.7		0.9			
08	Colorado	CHLOROTHALONIL	2014	kg					53800.6		3.2			
08	Colorado	CHLOROTHALONIL	2015	kg					28551		0.9			
08	Colorado	CHLOROTHALONIL	2016	kg	2167.4				23684.8					
08	Colorado	CHLOROTHALONIL	2017	kg					71444		4.2			
08	Colorado	CHLOROTHALONIL	2018	kg					14726.6		2			
08	Colorado	CHLORPROPHAM	1994	kg					338.7					
08	Colorado	CHLORPYRIFOS	1992	kg	53811.5		37959.5		229.7		463.5	8139.5	1385.4	1910.4
08	Colorado	CHLORPYRIFOS	1993	kg	27583		3765.1		542.2		2275.5	8649.6	161	2681.2
08	Colorado	CHLORPYRIFOS	1994	kg	12335.9		50360.7		141.7		137.8	32416.4	784.9	25093
08	Colorado	CHLORPYRIFOS	1995	kg	34207.7		46467.2		531.8		919.2	14560.2	2707.8	6611.7
08	Colorado	CHLORPYRIFOS	1996	kg	20893.2	6.6	12270.6		2078.5		1965.7	52086.6	169.3	7101.4
08	Colorado	CHLORPYRIFOS	1997	kg	28885.3	302.8	10991.7		302.4		333.6	53848.3	1706	2832
08	Colorado	CHLORPYRIFOS	1998	kg	11032.4		3137.7		3059.6		3623.6	22999.2		4622.4
08	Colorado	CHLORPYRIFOS	1999	kg	23724.5		18104.6		1192.6		1169	9179.3		2691.6
08	Colorado	CHLORPYRIFOS	2000	kg	18313.4		25120.1		1076.2		2227.1	23366.1		15910.9
08	Colorado	CHLORPYRIFOS	2001	kg	49972.1		1263		579.7		1575.9	16251.5		1016.5
08	Colorado	CHLORPYRIFOS	2002	kg	48336.8		784.7		543		864.8	14723.7		1263.2
08	Colorado	CHLORPYRIFOS	2003	kg	33468.6		13139.4		2107.4		1300.9	25690.7		1335.5
08	Colorado	CHLORPYRIFOS	2004	kg	14606	18.4	8763		275.4		569.3	14350.6		1204.9
08	Colorado	CHLORPYRIFOS	2005	kg	2286		4569.5		697.1		473.6	20325.7		23215.2
08	Colorado	CHLORPYRIFOS	2006	kg	41710.8	2.1	8366.7		522.3		132.9	24687.6		2226
08	Colorado	CHLORPYRIFOS	2007	kg	942.7		9702.7		1621.8		1781.2	11869.4		5472.5
08	Colorado	CHLORPYRIFOS	2008	kg	1175.8	50.9	30930.5		4609.5		315	8627.9		16699.1
08	Colorado	CHLORPYRIFOS	2009	kg	1185	31.6	75283.5		903.4		494.6	25998.7		5882.3
08	Colorado	CHLORPYRIFOS	2010	kg	6698	4.2	5311.2		747.2			38832.6		5517.5
08	Colorado	CHLORPYRIFOS	2011	kg	6186.7	42	41498		310.5		224.8	16199		1129.7
08	Colorado	CHLORPYRIFOS	2012	kg	33713.7	45.1	8983.6		697		142.5	27763.4		5627.8
08	Colorado	CHLORPYRIFOS	2013	kg	1526.4	57.2	27295.5		2049.7		335.2	17500.8		4107.1
08	Colorado	CHLORPYRIFOS	2014	kg	5427.9	79.8	5909.4		0.6		275.1	23830.1		5384.5
08	Colorado	CHLORPYRIFOS	2015	kg	29655.3	96.5	34995.4		1158.1		347.2	25390.1		3510.4
08	Colorado	CHLORPYRIFOS	2016	kg	8685.4	809.8	6755.5		30.4			25459.7		1525.5
08	Colorado	CHLORPYRIFOS	2017	kg	24203.3	81.5	22537.3		586.8			17769.9		12840.8
08	Colorado	CHLORPYRIFOS	2018	kg	23240.2	472.5	29809.2		385.3			18850.1		8053.3
08	Colorado	CHLORPYRIFOS	2019	kg	22350.5	253.1	14790		294.4			22825.8		8067.5
08	Colorado	CHLORSULFURON	1992	kg			1264.5							
08	Colorado	CHLORSULFURON	1993	kg			263.4							
08	Colorado	CHLORSULFURON	1994	kg			1147						185.1	
08	Colorado	CHLORSULFURON	1995	kg			449						424	
08	Colorado	CHLORSULFURON	1996	kg			570.9						294	
08	Colorado	CHLORSULFURON	1997	kg			900.4						212.5	
08	Colorado	CHLORSULFURON	1998	kg			277.6						288.7	
08	Colorado	CHLORSULFURON	1999	kg			61.7							
08	Colorado	CHLORSULFURON	2000	kg			435.7						65	
08	Colorado	CHLORSULFURON	2001	kg			133						425.7	
08	Colorado	CHLORSULFURON	2002	kg			109.4							
08	Colorado	CHLORSULFURON	2003	kg			459.4							
08	Colorado	CHLORSULFURON	2004	kg			152.5						98.8	
08	Colorado	CHLORSULFURON	2005	kg			73.7						60.2	
08	Colorado	CHLORSULFURON	2006	kg			1897.1						256.1	
08	Colorado	CHLORSULFURON	2007	kg			624.5						82	
08	Colorado	CHLORSULFURON	2008	kg			76.2						4.4	
08	Colorado	CHLORSULFURON	2009	kg			129.2						67.8	1.9
08	Colorado	CHLORSULFURON	2010	kg			191.7						558.2	
08	Colorado	CHLORSULFURON	2011	kg			607						334.8	
08	Colorado	CHLORSULFURON	2012	kg			90.9						765.7	
08	Colorado	CHLORSULFURON	2013	kg			964.3						394.8	
08	Colorado	CHLORSULFURON	2014	kg			701.5						635	
08	Colorado	CHLORSULFURON	2015	kg			802.3						98.8	
08	Colorado	CHLORSULFURON	2016	kg			298.5						22.2	
08	Colorado	CHLORSULFURON	2017	kg			211.5						15	
08	Colorado	CHLORSULFURON	2018	kg			1216.9						376	
08	Colorado	CINNAMALDEHYDE	2001	kg							90.1			
08	Colorado	CINNAMALDEHYDE	2002	kg							131.8			
08	Colorado	CLETHODIM	1992	kg		6.6								
08	Colorado	CLETHODIM	1993	kg		3.6								
08	Colorado	CLETHODIM	1994	kg		6.2								
08	Colorado	CLETHODIM	1995	kg		18.8								
08	Colorado	CLETHODIM	1996	kg		15.8			158.8			26.1		596.7
08	Colorado	CLETHODIM	1997	kg		14						170.9		658.5
08	Colorado	CLETHODIM	1998	kg		15.2			1726.2			548.4		1209.2
08	Colorado	CLETHODIM	1999	kg		20.3			301.7			1286.1		840.8
08	Colorado	CLETHODIM	2000	kg		1.1			153.5			7403.2		429.2
08	Colorado	CLETHODIM	2001	kg		4.1			759			4851.1		402.1
08	Colorado	CLETHODIM	2002	kg		7.3			335.8			1315.6		903.1
08	Colorado	CLETHODIM	2003	kg		7.2			767.7			1680.8		389.6
08	Colorado	CLETHODIM	2004	kg		4.3			876.2			10528.7		2995.9
08	Colorado	CLETHODIM	2005	kg		2.4			1116.7			1482		1630.5
08	Colorado	CLETHODIM	2006	kg		5.5			823.2			1654.5		1179.4
08	Colorado	CLETHODIM	2007	kg		2.6			736.1			7644.1		615.1
08	Colorado	CLETHODIM	2008	kg		4.8			821.2			1377.7	70.8	881.5
08	Colorado	CLETHODIM	2009	kg		16			430.5			4157.4	5332.7	695.4
08	Colorado	CLETHODIM	2010	kg		39.1			1084.7			384.7		611.1
08	Colorado	CLETHODIM	2011	kg		27.7			556.3			7982.9		846.3
08	Colorado	CLETHODIM	2012	kg		46.6			2412.9			3126.4	354.4	1293.9
08	Colorado	CLETHODIM	2013	kg		180.9			2087.3			2726.4	611.6	1308
08	Colorado	CLETHODIM	2014	kg		108.6			642.5			4582.9	686.3	2370.8
08	Colorado	CLETHODIM	2015	kg	280.7	408.9			590.9			2056.2	8743	4730.6
08	Colorado	CLETHODIM	2016	kg		170.4			121.1			3107.7	6965.1	1622.7
08	Colorado	CLETHODIM	2017	kg		537.5			635.4			4896.2	6238.9	2119.6
08	Colorado	CLETHODIM	2018	kg		232.5			1230.9			3781.3	273.8	2431
08	Colorado	CLOFENTEZINE	1992	kg							0.9			
08	Colorado	CLOFENTEZINE	2002	kg							8.1			
08	Colorado	CLOFENTEZINE	2003	kg							26.2			
08	Colorado	CLOFENTEZINE	2004	kg							1.9			
08	Colorado	CLOMAZONE	1992	kg		84.9								
08	Colorado	CLOMAZONE	1993	kg		665.3			29					
08	Colorado	CLOMAZONE	1994	kg		82.8			593.8					
08	Colorado	CLOMAZONE	1995	kg		95			3005.4					
08	Colorado	CLOMAZONE	1996	kg		81.8			33.5					
08	Colorado	CLOMAZONE	1997	kg		110.8			136.4					
08	Colorado	CLOMAZONE	1998	kg		36								
08	Colorado	CLOMAZONE	1999	kg		17.9			57.3					
08	Colorado	CLOMAZONE	2000	kg		47.5			107.1					
08	Colorado	CLOMAZONE	2001	kg		37.7			50.7					
08	Colorado	CLOMAZONE	2002	kg					23.7					
08	Colorado	CLOMAZONE	2003	kg		12.7			5.4					
08	Colorado	CLOMAZONE	2004	kg		8.2			25.5					
08	Colorado	CLOMAZONE	2007	kg					1.5					
08	Colorado	CLOPYRALID	1992	kg	338.5		314.6		172				3973.3	1141.6
08	Colorado	CLOPYRALID	1993	kg	49.6		871.9						1250.2	936.3
08	Colorado	CLOPYRALID	1994	kg	43.6		570.3						555.9	1446.7
08	Colorado	CLOPYRALID	1995	kg	97.5		118		0				2015.1	2935.4
08	Colorado	CLOPYRALID	1996	kg	509.4		467.7					125.4	663	983.5
08	Colorado	CLOPYRALID	1997	kg	537.7		575.9		15.9				772.7	2133.1
08	Colorado	CLOPYRALID	1998	kg	1297.5		1018.4		254.6				66418.5	2001.3
08	Colorado	CLOPYRALID	1999	kg	337.5		629.6						7793.5	1536.1
08	Colorado	CLOPYRALID	2000	kg	2435.1		178.1						13161.4	2142.7
08	Colorado	CLOPYRALID	2001	kg	296.9		175.2						509.8	1165.3
08	Colorado	CLOPYRALID	2002	kg	1351.3		117.9						2511.2	2135.4
08	Colorado	CLOPYRALID	2003	kg	300.1		6815.5						1562.3	1821.5
08	Colorado	CLOPYRALID	2004	kg	381.1		1399.6						1998.3	1101.3
08	Colorado	CLOPYRALID	2005	kg	674.4		2185.4						1816.2	1719.5
08	Colorado	CLOPYRALID	2006	kg	2522		160						284.4	2730.8
08	Colorado	CLOPYRALID	2007	kg	404.6		222.2						108.2	1020.1
08	Colorado	CLOPYRALID	2008	kg	2076		483.1						2455.3	1026.6
08	Colorado	CLOPYRALID	2009	kg	4303.3		941						1776.9	904.8
08	Colorado	CLOPYRALID	2010	kg	4372.2		5741.3						1019.4	667.9
08	Colorado	CLOPYRALID	2011	kg	5212.3		1528.2						178.3	1390.7
08	Colorado	CLOPYRALID	2012	kg	3777		1696.5						1100	842.1
08	Colorado	CLOPYRALID	2013	kg	2571.1		1117.2					361.6	797	409.8
08	Colorado	CLOPYRALID	2014	kg	6757.2		465.5						4070.2	792.6
08	Colorado	CLOPYRALID	2015	kg	11991.1		1324.6						5833.5	1142.3
08	Colorado	CLOPYRALID	2016	kg	8448		3798.7						414.5	1372.5
08	Colorado	CLOPYRALID	2017	kg	7742.2		4999						1830.5	1670.8
08	Colorado	CLOPYRALID	2018	kg	3941.3		2935.6						2966.6	1276.2
08	Colorado	CLORANSULAM-METHYL	1998	kg		0.9								
08	Colorado	CLORANSULAM-METHYL	1999	kg		0.8								
08	Colorado	CLORANSULAM-METHYL	2000	kg		1.9								
08	Colorado	CLORANSULAM-METHYL	2001	kg		0.6								
08	Colorado	CLORANSULAM-METHYL	2002	kg		1.4								
08	Colorado	CLORANSULAM-METHYL	2003	kg		0.3								
08	Colorado	CLORANSULAM-METHYL	2004	kg		0.6								
08	Colorado	CLORANSULAM-METHYL	2005	kg		0								
08	Colorado	CLORANSULAM-METHYL	2006	kg		0.8								
08	Colorado	CLORANSULAM-METHYL	2007	kg		0.2								
08	Colorado	CLORANSULAM-METHYL	2008	kg		1								
08	Colorado	CLORANSULAM-METHYL	2009	kg		1.5								
08	Colorado	CLORANSULAM-METHYL	2010	kg		1.4								
08	Colorado	CLORANSULAM-METHYL	2011	kg		3.5								
08	Colorado	CLORANSULAM-METHYL	2012	kg		16.3								
08	Colorado	CLORANSULAM-METHYL	2013	kg		67.3								
08	Colorado	CLORANSULAM-METHYL	2014	kg		47.3								
08	Colorado	CLORANSULAM-METHYL	2015	kg		27.4								
08	Colorado	CLORANSULAM-METHYL	2016	kg		24.5								
08	Colorado	CLORANSULAM-METHYL	2017	kg		21.8								
08	Colorado	CLORANSULAM-METHYL	2018	kg		13								
08	Colorado	CLOTHIANIDIN	2004	kg	1861.5									
08	Colorado	CLOTHIANIDIN	2005	kg	5369.9									
08	Colorado	CLOTHIANIDIN	2006	kg	3165.9									
08	Colorado	CLOTHIANIDIN	2007	kg	2223.3									
08	Colorado	CLOTHIANIDIN	2008	kg	4894.1									
08	Colorado	CLOTHIANIDIN	2009	kg	7146.6				49.7					179.1
08	Colorado	CLOTHIANIDIN	2010	kg	16210.3				122.1					290.8
08	Colorado	CLOTHIANIDIN	2011	kg	19190.3				753.1					290.7
08	Colorado	CLOTHIANIDIN	2012	kg	11861.3				18.4					404.1
08	Colorado	CLOTHIANIDIN	2013	kg	9537.6	6.4			27.1					260.7
08	Colorado	CLOTHIANIDIN	2014	kg	8165.7	147.1								485.2
08	Colorado	COPPER	1997	kg					171.9					
08	Colorado	COPPER	1998	kg					865.2					
08	Colorado	COPPER	1999	kg					344.9					
08	Colorado	COPPER	2000	kg					2022.7					
08	Colorado	COPPER	2001	kg					12382.6					
08	Colorado	COPPER	2002	kg					7732.9					
08	Colorado	COPPER	2003	kg					16864.3					
08	Colorado	COPPER	2004	kg					17052.3					
08	Colorado	COPPER	2005	kg					7162.2					
08	Colorado	COPPER	2006	kg					26343.9					
08	Colorado	COPPER	2007	kg					10157.7					
08	Colorado	COPPER	2008	kg					14996.1					
08	Colorado	COPPER	2009	kg					9423.6					
08	Colorado	COPPER	2010	kg					9683.5					
08	Colorado	COPPER	2011	kg					522.9					
08	Colorado	COPPER	2012	kg					1850					
08	Colorado	COPPER	2013	kg					8112.8					
08	Colorado	COPPER	2014	kg					9713.3					
08	Colorado	COPPER	2015	kg					3476.9					
08	Colorado	COPPER	2016	kg					38.8					
08	Colorado	COPPER	2017	kg					6578.2					
08	Colorado	COPPER	2018	kg					2274.8					
08	Colorado	COPPER HYDROXIDE	1992	kg					51820.9		779.2			701.6
08	Colorado	COPPER HYDROXIDE	1993	kg					91065.2		613.4			107.1
08	Colorado	COPPER HYDROXIDE	1994	kg					50897.2		193.4			
08	Colorado	COPPER HYDROXIDE	1995	kg					25527.1		612.6			
08	Colorado	COPPER HYDROXIDE	1996	kg					158644.9		564.9			
08	Colorado	COPPER HYDROXIDE	1997	kg					68695.1		929.5			
08	Colorado	COPPER HYDROXIDE	1998	kg					61186.5		2834.9			814.8
08	Colorado	COPPER HYDROXIDE	1999	kg					50363.4		1667.2			
08	Colorado	COPPER HYDROXIDE	2000	kg					33891.6		1635.8			
08	Colorado	COPPER HYDROXIDE	2001	kg					28429.1		979			1546.6
08	Colorado	COPPER HYDROXIDE	2002	kg					18199.4		7073.6			
08	Colorado	COPPER HYDROXIDE	2003	kg					17579.7		419.2			
08	Colorado	COPPER HYDROXIDE	2004	kg					23216		1022.3			1888.9
08	Colorado	COPPER HYDROXIDE	2005	kg					15632.4		473.7			
08	Colorado	COPPER HYDROXIDE	2006	kg			25867		6662.6		2163.2			
08	Colorado	COPPER HYDROXIDE	2007	kg					22041.2		5457.7			
08	Colorado	COPPER HYDROXIDE	2008	kg					10033.3		3934.2			
08	Colorado	COPPER HYDROXIDE	2009	kg					7110.2		142.3			
08	Colorado	COPPER HYDROXIDE	2010	kg					6825.6		671.7			
08	Colorado	COPPER HYDROXIDE	2011	kg					23303.2		123.1			4229.4
08	Colorado	COPPER HYDROXIDE	2012	kg					30894.8		143.9			
08	Colorado	COPPER HYDROXIDE	2013	kg					1766.3					
08	Colorado	COPPER HYDROXIDE	2014	kg					14353.9		60.3			
08	Colorado	COPPER HYDROXIDE	2015	kg					16028		474.7			
08	Colorado	COPPER HYDROXIDE	2016	kg					15068.7					
08	Colorado	COPPER HYDROXIDE	2017	kg					815.7					2892
08	Colorado	COPPER HYDROXIDE	2018	kg					3031.3		46.4			
08	Colorado	COPPER OCTANOATE	2013	kg					0					
08	Colorado	COPPER OXYCHLORIDE	2015	kg							474.7			
08	Colorado	COPPER OXYCHLORIDE	2017	kg					377.4					
08	Colorado	COPPER OXYCHLORIDE S	2003	kg							1535.6			
08	Colorado	COPPER OXYCHLORIDE S	2004	kg							229			
08	Colorado	COPPER OXYCHLORIDE S	2014	kg					356.1					
08	Colorado	COPPER SULFATE	1992	kg					15580.3		177.4			
08	Colorado	COPPER SULFATE	1993	kg					6154.2		1807.4			
08	Colorado	COPPER SULFATE	1994	kg					4129.4		2838.9			
08	Colorado	COPPER SULFATE	1995	kg					9293.5		2096.2			
08	Colorado	COPPER SULFATE	1996	kg					29021.3		1319.3			
08	Colorado	COPPER SULFATE	1997	kg					5261.1		2719.5			
08	Colorado	COPPER SULFATE	1998	kg					5258.5		4433.3			
08	Colorado	COPPER SULFATE	1999	kg					20756.4		4353.7			
08	Colorado	COPPER SULFATE	2000	kg					6681.8		121.1			4149.1
08	Colorado	COPPER SULFATE	2001	kg					3575.9		519.3			2064.2
08	Colorado	COPPER SULFATE	2002	kg					10878.8		598.7			1875.4
08	Colorado	COPPER SULFATE	2003	kg					5471.7		126			356.6
08	Colorado	COPPER SULFATE	2004	kg					4851.3		1224.4			2133.9
08	Colorado	COPPER SULFATE	2005	kg					2015.9		274.4			
08	Colorado	COPPER SULFATE	2006	kg					9367.8		147.3			749.8
08	Colorado	COPPER SULFATE	2007	kg					4759.9		115.7			
08	Colorado	COPPER SULFATE	2008	kg					11659.1		102.9			
08	Colorado	COPPER SULFATE	2009	kg					67.3		204			
08	Colorado	COPPER SULFATE	2010	kg					18541.4		174.1			
08	Colorado	COPPER SULFATE	2011	kg					3996.7		61.1			
08	Colorado	COPPER SULFATE	2012	kg					1842.6		30.1			
08	Colorado	COPPER SULFATE	2013	kg					15506.4					
08	Colorado	COPPER SULFATE	2014	kg							39.6			
08	Colorado	COPPER SULFATE	2015	kg					13855.4		91.5			
08	Colorado	COPPER SULFATE	2016	kg					3159.6					
08	Colorado	COPPER SULFATE	2017	kg					5.9					1364.3
08	Colorado	CYANAZINE	1992	kg	62172.8				1532.7				131.8	8336.1
08	Colorado	CYANAZINE	1993	kg	108290.3								193.3	5700.5
08	Colorado	CYANAZINE	1994	kg	158227				297.3					1218.4
08	Colorado	CYANAZINE	1995	kg	56673				618					20319.7
08	Colorado	CYANAZINE	1996	kg	39901.3				146.8				25421.1	30335.5
08	Colorado	CYANAZINE	1997	kg	41923.9				5130.2					4694.4
08	Colorado	CYANAZINE	1998	kg	53249.8				4150.8					12648.8
08	Colorado	CYANAZINE	1999	kg	30477.9				835					10135.1
08	Colorado	CYANAZINE	2000	kg	9376.5									2274.2
08	Colorado	CYANAZINE	2001	kg	8468.2									
08	Colorado	CYANAZINE	2002	kg	2796.2									
08	Colorado	CYANAZINE	2003	kg	463.1									732.8
08	Colorado	CYANAZINE	2004	kg	1324.1									
08	Colorado	CYAZOFAMID	2012	kg					54.6					
08	Colorado	CYAZOFAMID	2013	kg					197.3					
08	Colorado	CYAZOFAMID	2015	kg					99					
08	Colorado	CYAZOFAMID	2016	kg					166.7					
08	Colorado	CYAZOFAMID	2017	kg					237.8					
08	Colorado	CYAZOFAMID	2018	kg					22.1					
08	Colorado	CYCLOATE	1992	kg										5665.1
08	Colorado	CYCLOATE	1993	kg					950.2					18847.4
08	Colorado	CYCLOATE	1994	kg					525.2				33	6675
08	Colorado	CYCLOATE	1995	kg					882.2					15184
08	Colorado	CYCLOATE	1996	kg					33.7					8564.5
08	Colorado	CYCLOATE	1997	kg					5840.4					9220.5
08	Colorado	CYCLOATE	1998	kg										20840.3
08	Colorado	CYCLOATE	1999	kg					1521.4					20919.3
08	Colorado	CYCLOATE	2000	kg					136.1					12150
08	Colorado	CYCLOATE	2001	kg					148.6					6610.3
08	Colorado	CYCLOATE	2002	kg					475.4					10056.7
