State,City,ApiaryID,HiveID,InsptDate,Is_First_Inspection,Days_Since_Last_Inspection,Hive_Age_Days,Prev_Brood_Status,Prev_Bees_Status,Prev_Queen_Status,Prev_Food_Status,Prev_Stressors_Status,Prev_Space_Status,Prev_Health_Status,Healthy
NC,Clayton,3,41,2016-05-18,0,5.0,29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Clayton,3,41,2016-05-25,0,7.0,36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Clayton,3,41,2016-06-01,0,7.0,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Clayton,3,41,2016-06-08,0,7.0,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Clayton,3,41,2016-06-15,0,7.0,57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Clayton,3,41,2016-06-23,0,8.0,65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Clayton,3,41,2016-06-30,0,7.0,72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Clayton,3,41,2016-07-12,0,12.0,84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Clayton,3,41,2016-07-26,0,14.0,98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Clayton,3,41,2016-08-09,0,14.0,112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Clayton,3,41,2016-08-24,0,15.0,127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Clayton,3,41,2016-08-31,0,7.0,134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Clayton,3,41,2016-09-08,0,8.0,142,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
NC,Clayton,3,41,2016-09-13,0,5.0,147,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
NC,Clayton,3,41,2016-09-19,0,6.0,153,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
NC,Clayton,3,41,2016-10-03,0,14.0,167,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
NC,Clayton,3,41,2016-10-10,0,7.0,174,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
NC,Clayton,3,41,2016-10-17,0,7.0,181,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Clayton,3,41,2016-10-24,0,7.0,188,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
NC,Clayton,3,42,2016-04-19,1,,0,,,,,,,,0
NC,Clayton,3,42,2016-04-22,0,3.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
NC,Clayton,3,42,2016-04-26,0,4.0,7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Clayton,3,42,2016-05-03,0,7.0,14,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Clayton,3,42,2016-05-10,0,7.0,21,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,43,2017-10-23,1,,0,,,,,,,,0
NC,Durham,4,44,2018-07-12,1,,0,,,,,,,,1
NC,Durham,4,44,2018-08-02,0,21.0,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,44,2018-08-08,0,6.0,27,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,44,2018-08-23,0,15.0,42,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
NC,Durham,4,44,2018-09-05,0,13.0,55,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
NC,Durham,4,44,2018-09-18,0,13.0,68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,44,2018-09-27,0,9.0,77,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
NC,Durham,4,44,2018-10-08,0,11.0,88,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1
NC,Durham,4,44,2018-10-30,0,22.0,110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,44,2018-11-07,0,8.0,118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,44,2018-12-03,0,26.0,144,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
NC,Durham,4,45,2018-07-12,1,,0,,,,,,,,0
NC,Durham,4,45,2018-07-31,0,19.0,19,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
NC,Durham,4,45,2018-09-05,0,36.0,55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
NC,Durham,4,45,2018-09-11,0,6.0,61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,45,2018-09-19,0,8.0,69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,45,2018-09-27,0,8.0,77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,45,2018-10-08,0,11.0,88,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,45,2018-10-30,0,22.0,110,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1
NC,Durham,4,45,2018-11-07,0,8.0,118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,45,2018-12-03,0,26.0,144,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
NC,Durham,4,46,2018-03-16,1,,0,,,,,,,,0
NC,Durham,4,46,2018-03-29,0,13.0,13,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,46,2018-04-02,0,4.0,17,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,46,2018-04-05,0,3.0,20,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,46,2018-04-10,0,5.0,25,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,46,2018-04-13,0,3.0,28,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
NC,Durham,4,46,2018-04-18,0,5.0,33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,46,2018-04-26,0,8.0,41,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,47,2018-03-16,1,,0,,,,,,,,0
NC,Durham,4,47,2018-03-29,0,13.0,13,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,47,2018-04-05,0,7.0,20,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
NC,Durham,4,47,2018-04-10,0,5.0,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,47,2018-04-18,0,8.0,33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,47,2018-04-26,0,8.0,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,47,2018-05-14,0,18.0,59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,47,2018-05-23,0,9.0,68,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1
NC,Durham,4,47,2018-06-11,0,19.0,87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,47,2018-06-28,0,17.0,104,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,47,2018-08-02,0,35.0,139,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,47,2018-08-08,0,6.0,145,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,47,2018-08-23,0,15.0,160,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,47,2018-09-18,0,26.0,186,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1
NC,Durham,4,47,2018-09-26,0,8.0,194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,47,2018-10-08,0,12.0,206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,47,2018-10-30,0,22.0,228,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,47,2018-11-06,0,7.0,235,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
NC,Durham,4,47,2018-11-06,0,0.0,235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,48,2018-03-16,1,,0,,,,,,,,0
NC,Durham,4,48,2018-04-02,0,17.0,17,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,48,2018-04-12,0,10.0,27,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
NC,Durham,4,48,2018-04-13,0,1.0,28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,48,2018-04-26,0,13.0,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,48,2018-05-14,0,18.0,59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,48,2018-06-13,0,30.0,89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,48,2018-06-28,0,15.0,104,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
NC,Durham,4,48,2018-08-02,0,35.0,139,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,48,2018-08-08,0,6.0,145,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
NC,Durham,4,48,2018-08-23,0,15.0,160,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,48,2018-09-05,0,13.0,173,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
NC,Durham,4,49,2018-03-16,1,,0,,,,,,,,0
NC,Durham,4,49,2018-03-29,0,13.0,13,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,49,2018-04-02,0,4.0,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
NC,Durham,4,49,2018-04-12,0,10.0,27,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,49,2018-04-18,0,6.0,33,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,49,2018-04-23,0,5.0,38,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,49,2018-04-25,0,2.0,40,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,49,2018-04-26,0,1.0,41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
NC,Durham,4,49,2018-05-03,0,7.0,48,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
NC,Durham,4,49,2018-05-15,0,12.0,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,49,2018-05-23,0,8.0,68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,49,2018-06-13,0,21.0,89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,49,2018-06-28,0,15.0,104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,49,2018-08-02,0,35.0,139,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
NC,Durham,4,49,2018-08-08,0,6.0,145,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
NC,Durham,4,49,2018-08-23,0,15.0,160,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,49,2018-09-05,0,13.0,173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,50,2017-08-30,1,,0,,,,,,,,1
NC,Durham,4,50,2017-09-07,0,8.0,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,50,2017-09-12,0,5.0,13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
NC,Durham,4,50,2017-09-21,0,9.0,22,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
NC,Durham,4,50,2017-10-02,0,11.0,33,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
NC,Durham,4,50,2018-04-25,0,205.0,238,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1
NC,Durham,4,50,2018-05-14,0,19.0,257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,50,2018-05-23,0,9.0,266,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
NC,Durham,4,50,2018-05-31,0,8.0,274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,50,2018-06-04,0,4.0,278,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
NC,Durham,4,50,2018-06-13,0,9.0,287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,50,2018-06-26,0,13.0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,50,2018-07-31,0,35.0,335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,50,2018-08-06,0,6.0,341,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
NC,Durham,4,50,2018-09-05,0,30.0,371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,50,2018-09-19,0,14.0,385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,50,2018-09-27,0,8.0,393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,50,2018-10-08,0,11.0,404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,50,2018-10-30,0,22.0,426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,50,2018-11-07,0,8.0,434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,50,2018-12-03,0,26.0,460,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,51,2018-03-16,1,,0,,,,,,,,1
NC,Durham,4,51,2018-03-29,0,13.0,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,51,2018-04-02,0,4.0,17,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1
NC,Durham,4,51,2018-04-12,0,10.0,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,51,2018-04-18,0,6.0,33,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,51,2018-04-25,0,7.0,40,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
NC,Durham,4,51,2018-04-26,0,1.0,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,51,2018-05-14,0,18.0,59,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,51,2018-05-23,0,9.0,68,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,51,2018-05-31,0,8.0,76,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,51,2018-06-04,0,4.0,80,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
NC,Durham,4,51,2018-06-11,0,7.0,87,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
NC,Durham,4,51,2018-06-21,0,10.0,97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,51,2018-06-28,0,7.0,104,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
NC,Durham,4,51,2018-07-12,0,14.0,118,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,51,2018-08-02,0,21.0,139,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
NC,Durham,4,51,2018-08-08,0,6.0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NC,Durham,4,52,2018-03-16,1,,0,,,,,,,,1
NC,Durham,4,52,2018-03-28,0,12.0,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,52,2018-03-29,0,1.0,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,52,2018-04-02,0,4.0,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,52,2018-04-12,0,10.0,27,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,52,2018-04-18,0,6.0,33,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,52,2018-04-26,0,8.0,41,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,52,2018-05-03,0,7.0,48,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,52,2018-05-15,0,12.0,60,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,52,2018-05-23,0,8.0,68,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,52,2018-06-13,0,21.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NC,Durham,4,53,2018-04-02,1,,0,,,,,,,,1
NC,Durham,4,53,2018-04-12,0,10.0,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,53,2018-04-25,0,13.0,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,53,2018-04-26,0,1.0,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,53,2018-05-14,0,18.0,42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,53,2018-05-23,0,9.0,51,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1
NC,Durham,4,53,2018-05-31,0,8.0,59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,53,2018-06-04,0,4.0,63,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
NC,Durham,4,53,2018-06-06,0,2.0,65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,53,2018-06-11,0,5.0,70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,53,2018-06-28,0,17.0,87,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,53,2018-08-06,0,39.0,126,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,53,2018-08-08,0,2.0,128,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,53,2018-08-23,0,15.0,143,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,53,2018-09-18,0,26.0,169,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,53,2018-09-26,0,8.0,177,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1
NC,Durham,4,53,2018-10-08,0,12.0,189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,53,2018-11-06,0,29.0,218,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,53,2018-11-07,0,1.0,219,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,53,2018-12-03,0,26.0,245,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,54,2018-03-16,1,,0,,,,,,,,0
NC,Durham,4,54,2018-04-02,0,17.0,17,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,54,2018-04-05,0,3.0,20,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
NC,Durham,4,54,2018-04-18,0,13.0,33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,54,2018-04-26,0,8.0,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,54,2018-05-14,0,18.0,59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,54,2018-05-23,0,9.0,68,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,54,2018-05-31,0,8.0,76,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,54,2018-06-04,0,4.0,80,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,54,2018-06-11,0,7.0,87,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,54,2018-06-12,0,1.0,88,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1
NC,Durham,4,54,2018-06-21,0,9.0,97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,54,2018-06-28,0,7.0,104,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
NC,Durham,4,54,2018-07-12,0,14.0,118,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
NC,Durham,4,54,2018-08-06,0,25.0,143,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
NC,Durham,4,55,2018-03-16,1,,0,,,,,,,,0
NC,Durham,4,55,2018-04-02,0,17.0,17,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,55,2018-04-05,0,3.0,20,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
NC,Durham,4,55,2018-04-12,0,7.0,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,55,2018-04-18,0,6.0,33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,55,2018-04-26,0,8.0,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,55,2018-05-03,0,7.0,48,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,55,2018-05-16,0,13.0,61,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,55,2018-05-23,0,7.0,68,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,55,2018-05-31,0,8.0,76,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,55,2018-06-04,0,4.0,80,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,55,2018-06-11,0,7.0,87,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,55,2018-06-21,0,10.0,97,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,55,2018-06-28,0,7.0,104,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
NC,Durham,4,55,2018-07-12,0,14.0,118,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
NC,Durham,4,56,2018-04-05,1,,0,,,,,,,,1
NC,Durham,4,56,2018-04-12,0,7.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,56,2018-04-26,0,14.0,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,56,2018-05-14,0,18.0,39,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1
NC,Durham,4,56,2018-05-23,0,9.0,48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,56,2018-06-13,0,21.0,69,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,56,2018-06-26,0,13.0,82,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
NC,Durham,4,56,2018-08-02,0,37.0,119,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
NC,Durham,4,56,2018-09-04,0,33.0,152,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,56,2018-09-19,0,15.0,167,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
NC,Durham,4,56,2018-09-27,0,8.0,175,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,56,2018-10-08,0,11.0,186,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,56,2018-10-15,0,7.0,193,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,56,2018-10-30,0,15.0,208,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1
NC,Durham,4,56,2018-11-07,0,8.0,216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,56,2018-12-03,0,26.0,242,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
NC,Durham,4,57,2018-04-04,1,,0,,,,,,,,1
NC,Durham,4,57,2018-04-12,0,8.0,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,57,2018-04-18,0,6.0,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,57,2018-04-23,0,5.0,19,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,57,2018-04-26,0,3.0,22,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,57,2018-05-03,0,7.0,29,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,57,2018-05-16,0,13.0,42,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,57,2018-05-23,0,7.0,49,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,57,2018-05-31,0,8.0,57,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,58,2018-04-04,1,,0,,,,,,,,0
NC,Durham,4,58,2018-04-12,0,8.0,8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,58,2018-04-18,0,6.0,14,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
NC,Durham,4,58,2018-04-23,0,5.0,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,58,2018-04-26,0,3.0,22,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,58,2018-05-03,0,7.0,29,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,58,2018-05-14,0,11.0,40,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,58,2018-05-18,0,4.0,44,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
NC,Durham,4,58,2018-06-11,0,24.0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NC,Durham,4,59,2018-04-04,1,,0,,,,,,,,0
NC,Durham,4,59,2018-04-12,0,8.0,8,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,59,2018-04-18,0,6.0,14,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,59,2018-04-26,0,8.0,22,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,60,2018-04-04,1,,0,,,,,,,,1
NC,Durham,4,60,2018-04-10,0,6.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,60,2018-04-19,0,9.0,15,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
NC,Durham,4,60,2018-04-26,0,7.0,22,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,60,2018-05-03,0,7.0,29,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,60,2018-05-15,0,12.0,41,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
NC,Durham,4,61,2018-04-12,1,,0,,,,,,,,0
NC,Durham,4,61,2018-04-19,0,7.0,7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
NC,Durham,4,61,2018-04-26,0,7.0,14,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
NC,Durham,4,61,2018-05-14,0,18.0,32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,61,2018-05-31,0,17.0,49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,61,2018-06-04,0,4.0,53,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
NC,Durham,4,61,2018-06-11,0,7.0,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,61,2018-06-26,0,15.0,75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
NC,Durham,4,61,2018-07-31,0,35.0,110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
NC,Durham,4,61,2018-08-06,0,6.0,116,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
