"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-10-19","5.82","0.00","0.0","51","64","41",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-10-20","6.04","0.00","0.0","53","70","40",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-10-21","5.37","0.00","0.0","57","73","46",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-10-22","5.82","0.03","0.0","56","68","47",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-10-23","6.04","0.00","0.0","56","66","47",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-10-24","6.71","0.00","0.0","54","68","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-10-25","6.71","0.01","0.0","55","60","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-10-26","6.71","0.00","0.0","51","66","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-10-27","7.61","0.00","0.0","57","74","46",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-10-28","9.17","0.00","0.0","60","75","50",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-10-29","12.75","0.00","0.0","59","66","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-10-30","6.93","0.00","0.0","45","52","35",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-10-31","3.36","0.00","0.0","40","48","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-01","8.72","0.02","0.0","46","50","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-02","11.18","0.01","0.0","51","62","46",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-03","6.49","0.00","0.0","49","53","37",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-04","8.50","0.00","0.0","44","54","39",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-05","6.26","0.00","0.0","46","53","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-06","5.14","0.00","0.0","42","50","35",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-07","7.16","0.00","0.0","41","49","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-08","4.92","0.00","0.0","36","43","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-09","4.92","0.00","0.0","34","47","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-10","6.49","0.00","0.0","37","49","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-11","8.95","0.00","0.0","36","43","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-12","5.59","0.00","0.0","33","41","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-13","5.14","0.00","0.0","32","45","24",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-14","3.58","0.00","0.0","36","50","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-15","3.13","0.00","0.0","37","49","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-16","2.91","0.00","0.0","38","53","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-17","4.03","0.01","0.0","37","45","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-18","3.80","0.00","0.0","34","45","24",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-19","3.80","0.00","0.0","33","45","23",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-20","3.58","0.00","0.0","33","45","23",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-21","2.91","0.00","0.0","33","47","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-22","9.40","0.10","0.0","38","50","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-23","9.17","0.19","0.0","43","53","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-24","10.51","0.43","1.7","41","49","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-25","5.59","0.00","0.0","34","42","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-26","5.14","0.00","0.0","32","43","25",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-27","4.92","0.00","0.0","34","45","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-28","5.14","0.06","0.0","38","40","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-29","7.83","0.06","0.0","37","44","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-11-30","4.25","0.18","0.0","41","45","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-01","6.26","0.00","0.0","36","40","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-02","9.40","0.38","5.9","33","34","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-03","3.36","0.00","0.0","29","35","21",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-04","6.04","0.00","0.0","24","32","19",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-05","4.70","0.01","0.1","25","29","23",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-06","2.01","0.00","0.0","29","33","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-07","2.24","0.00","0.0","30","35","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-08","3.36","0.00","0.0","33","37","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-09","4.25","0.00","0.0","34","38","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-10","4.92","0.00","0.0","33","37","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-11","4.70","0.00","0.0","32","33","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-12","6.49","0.10","1.0","31","37","24",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-13","5.14","0.00","0.0","29","38","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-14","4.70","0.00","0.0","29","40","23",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-15","5.59","0.00","0.0","33","43","25",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-16","3.13","0.00","0.0","32","43","25",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-17","5.14","0.00","0.0","33","43","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-18","3.80","0.00","0.0","38","48","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-19","6.71","0.00","0.0","42","47","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-20","5.14","0.00","0.0","38","50","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-21","5.37","0.10","0.0","38","49","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-22","5.59","0.00","0.0","34","38","25",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-23","5.82","0.00","0.0","31","39","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-24","4.25","0.02","0.0","35","46","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-25","4.92","0.29","2.1","35","41","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-26","9.40","0.26","2.4","33","34","21",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-27","6.71","0.10","1.2","26","28","21",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-28","6.26","0.00","0.0","25","31","15",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-29","5.59","0.00","0.0","22","30","14",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-30","8.72","0.02","0.5","28","34","24",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2018-12-31","9.62","0.00","0.0","25","29","13",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-01","3.13","0.00","0.0","17","23","6",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-02","5.59","0.00","0.0","16","25","11",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-03","5.14","0.00","0.0","19","30","13",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-04","3.58","0.00","0.0","21","30","13",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-05","2.68","0.00","0.0","21","30","13",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-06","6.71","0.22","1.0","32","37","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-07","10.74","0.07","0.4","35","40","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-08","2.68","0.00","0.0","33","39","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-09","4.03","0.00","0.0","33","40","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-10","3.36","0.00","0.0","31","39","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-11","3.36","0.00","0.0","33","34","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-12","4.92","0.00","0.0","32","33","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-13","6.71","0.00","0.0","29","31","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-14","3.80","0.00","0.0","26","30","20",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-15","3.58","0.04","0.5","25","32","19",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-16","4.92","0.04","0.5","31","44","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-17","12.30","0.76","0.0","42","46","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-18","4.92","0.01","0.0","37","39","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-19","8.72","0.00","0.0","34","43","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-20","7.61","0.00","0.0","39","45","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-21","13.87","0.61","4.0","37","47","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-22","5.82","0.00","0.0","26","32","17",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-23","8.50","0.01","0.2","24","33","18",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-24","2.91","0.00","0.0","33","42","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-25","4.47","0.00","0.0","35","43","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-26","4.03","0.00","0.0","32","41","25",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-27","6.04","0.00","0.0","34","44","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-28","5.82","0.00","0.0","34","41","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-29","4.70","0.00","0.0","32","40","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-30","5.14","0.00","0.0","31","42","24",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-01-31","3.36","0.00","0.0","33","47","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-01","4.47","0.00","0.0","35","52","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-02","13.42","0.00","0.0","43","54","39",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-03","18.34","0.07","0.0","45","48","40",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-04","22.59","0.01","0.0","46","51","39",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-05","12.53","0.06","1.2","40","41","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-06","13.87","0.33","4.1","28","29","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-07","7.38","0.04","1.5","23","27","15",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-08","4.70","0.00","0.0","20","32","12",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-09","11.18","0.00","0.0","26","37","16",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-10","18.79","0.16","3.0","36","42","23",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-11","7.16","0.00","0.3","26","30","19",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-12","8.72","0.00","0.0","28","39","23",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-13","16.33","0.17","0.0","37","46","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-14","19.69","0.02","0.0","43","51","39",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-15","13.87","0.23","2.4","43","52","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-16","5.59","0.00","0.0","33","37","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-17","7.16","0.04","0.6","31","38","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-18","9.40","0.00","0.0","29","34","23",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-19","10.74","0.00","0.0","26","27","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-20","11.63","0.00","0.0","25","33","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-21","7.38","0.01","0.1","28","34","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-22","6.04","0.06","0.7","27","32","20",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-23","10.51","0.00","0.0","26","36","19",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-24","15.21","0.00","0.0","34","46","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-25","20.36","0.00","0.0","44","54","39",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-26","19.91","0.00","0.0","50","57","47",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-27","11.41","0.02","0.0","49","52","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-02-28","8.95","0.04","0.0","48","56","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-01","8.28","0.00","0.0","43","49","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-02","5.14","0.30","1.3","38","40","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-03","6.04","0.06","0.8","34","41","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-04","2.68","0.00","0.0","34","43","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-05","7.83","0.00","0.0","40","52","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-06","14.99","0.14","0.0","48","52","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-07","7.61","0.36","0.0","44","51","37",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-08","8.72","0.30","0.6","41","42","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-09","4.47","0.02","0.5","34","43","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-10","5.82","0.02","0.0","37","43","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-11","4.70","0.00","0.0","38","49","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-12","6.26","0.21","0.0","41","53","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-13","16.55","0.12","2.9","37","41","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-14","7.83","0.00","0.0","34","42","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-15","6.26","0.00","0.0","35","47","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-16","5.37","0.00","0.0","39","51","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-17","5.82","0.00","0.0","42","56","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-18","5.37","0.00","0.0","45","58","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-19","5.82","0.00","0.0","45","58","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-20","13.87","0.00","0.0","50","63","40",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-21","10.96","0.21","0.0","50","54","40",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-22","9.17","0.11","0.0","46","50","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-23","4.03","0.07","0.0","46","54","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-24","6.49","0.44","0.0","44","49","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-25","7.16","0.00","0.0","44","61","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-26","13.20","0.00","0.0","54","66","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-27","14.99","0.00","0.0","56","66","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-28","12.75","0.85","1.0","56","59","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-29","5.59","0.75","3.6","38","49","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-30","4.25","0.00","0.0","42","52","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-03-31","4.03","0.00","0.0","43","53","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-01","6.49","0.00","0.0","46","59","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-02","8.72","0.01","0.0","52","55","46",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-03","3.58","0.32","0.0","48","57","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-04","9.62","0.00","0.0","53","66","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-05","12.30","0.00","0.0","58","66","51",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-06","6.49","0.19","0.0","52","58","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-07","9.17","0.00","0.0","52","67","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-08","7.38","0.00","0.0","58","71","47",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-09","10.96","0.49","0.0","57","62","39",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-10","18.79","0.10","0.0","41","47","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-11","10.29","0.00","0.0","42","49","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-12","6.93","0.23","0.2","42","49","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-13","6.93","0.11","0.0","43","54","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-14","10.96","0.00","0.0","50","62","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-15","6.49","0.47","0.0","52","53","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-16","6.93","0.49","0.0","47","53","41",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-17","4.70","0.00","0.0","46","57","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-18","5.82","0.00","0.0","53","64","40",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-19","6.26","0.00","0.0","58","76","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-20","12.08","0.08","0.0","66","76","53",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-21","5.82","0.57","0.0","56","61","50",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-22","6.49","0.00","0.0","53","63","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-23","6.49","0.00","0.0","55","66","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-24","8.28","0.00","0.0","59","72","49",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-25","6.04","0.00","0.0","60","73","51",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-26","10.96","0.01","0.0","65","74","53",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-27","5.14","0.00","0.0","57","70","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-28","13.20","0.00","0.0","57","58","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-29","6.93","0.00","0.0","49","63","39",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-04-30","6.93","0.38","0.0","49","54","35",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-01","5.82","0.02","0.0","41","53","35",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-02","8.05","0.00","0.0","49","64","40",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-03","7.83","0.00","0.0","56","68","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-04","7.38","0.00","0.0","60","74","46",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-05","10.07","0.00","0.0","65","77","55",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-06","8.95","0.00","0.0","63","77","53",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-07","9.17","0.18","0.0","58","64","50",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-08","9.62","0.00","0.0","55","64","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-09","7.38","0.00","0.0","53","62","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-10","6.04","0.00","0.0","55","67","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-11","7.61","0.00","0.0","59","73","46",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-12","7.38","0.00","0.0","63","79","50",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-13","7.16","0.00","0.0","70","85","57",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-14","9.40","0.00","0.0","72","82","60",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-15","14.76","0.00","0.0","74","82","64",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-16","13.87","0.24","0.0","72","78","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-17","9.40","0.65","0.0","51","57","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-18","5.82","0.35","0.0","48","57","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-19","13.87","0.00","0.0","55","63","49",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-20","8.28","0.00","0.0","51","59","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-21","9.17","0.56","0.0","51","55","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-22","5.37","0.34","0.0","47","55","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-23","12.30","0.19","0.0","50","57","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-24","8.28","0.04","0.0","50","62","46",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-25","12.53","0.00","0.0","59","73","51",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-26","11.86","0.00","0.0","60","76","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-27","7.83","0.40","0.0","58","61","47",
