State,City,ApiaryID,HiveID,InsptDate,Is_First_Inspection,Days_Since_Last_Inspection,Hive_Age_Days,Prev_Brood_Status,Prev_Bees_Status,Prev_Queen_Status,Prev_Food_Status,Prev_Stressors_Status,Prev_Space_Status,Prev_Health_Status,Healthy,Avg_prcp,Avg_wind,Avg_tmax,Avg_tmin,Avg_tavg,Avg_snow,Num_frost_days
NC,Clayton,3,41,2016-05-18,0,5.0,29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.1185714285714285,4.408571428571428,76.14285714285714,55.0,66.0,0.0,0.0
NC,Clayton,3,41,2016-05-25,0,7.0,36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.1014285714285714,4.504285714285714,70.71428571428571,55.142857142857146,62.57142857142857,0.0,0.0
NC,Clayton,3,41,2016-06-01,0,7.0,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.35,5.24,85.14285714285714,64.42857142857143,74.42857142857143,0.0,0.0
NC,Clayton,3,41,2016-06-08,0,7.0,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.2085714285714285,5.687142857142858,88.0,69.14285714285714,77.42857142857143,0.0,0.0
NC,Clayton,3,41,2016-06-15,0,7.0,57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,4.825714285714285,86.85714285714286,61.285714285714285,75.14285714285714,0.0,0.0
NC,Clayton,3,41,2016-06-23,0,8.0,65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0314285714285714,6.5514285714285725,87.42857142857143,64.28571428571429,76.0,0.0,0.0
NC,Clayton,3,41,2016-06-30,0,7.0,72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5542857142857144,4.6657142857142855,86.57142857142857,68.0,76.85714285714286,0.0,0.0
NC,Clayton,3,41,2016-07-12,0,12.0,84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.1042857142857142,5.305714285714286,91.71428571428572,71.28571428571429,80.14285714285714,0.0,0.0
NC,Clayton,3,41,2016-07-26,0,14.0,98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,5.751428571428572,93.0,72.85714285714286,82.57142857142857,0.0,0.0
NC,Clayton,3,41,2016-08-09,0,14.0,112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3442857142857143,6.038571428571429,88.85714285714286,72.71428571428571,79.28571428571429,0.0,0.0
NC,Clayton,3,41,2016-08-24,0,15.0,127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0542857142857142,4.345714285714285,91.71428571428572,72.0,80.71428571428571,0.0,0.0
NC,Clayton,3,41,2016-08-31,0,7.0,134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0257142857142857,4.792857142857143,92.57142857142856,69.0,80.0,0.0,0.0
NC,Clayton,3,41,2016-09-08,0,8.0,142,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.2257142857142857,5.592857142857143,86.0,63.71428571428572,74.0,0.0,0.0
NC,Clayton,3,41,2016-09-13,0,5.0,147,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,6.102857142857144,92.28571428571428,68.85714285714286,79.85714285714286,0.0,0.0
NC,Clayton,3,41,2016-09-19,0,6.0,153,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0085714285714285,5.432857142857142,88.85714285714286,67.14285714285714,77.0,0.0,0.0
NC,Clayton,3,41,2016-10-03,0,14.0,167,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.1328571428571428,4.984285714285713,81.0,66.0,72.28571428571429,0.0,0.0
NC,Clayton,3,41,2016-10-10,0,7.0,174,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.9942857142857144,9.3,73.71428571428571,60.42857142857143,67.0,0.0,0.0
NC,Clayton,3,41,2016-10-17,0,7.0,181,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,3.1,72.57142857142857,48.57142857142857,59.285714285714285,0.0,0.0
NC,Clayton,3,41,2016-10-24,0,7.0,188,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,5.945714285714286,78.85714285714286,54.0,66.14285714285714,0.0,0.0
NC,Clayton,3,42,2016-04-19,1,,0,,,,,,,,0,0.1214285714285714,6.710000000000001,69.57142857142857,41.71428571428572,56.57142857142857,0.0,0.0
NC,Clayton,3,42,2016-04-22,0,3.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,6.200000000000001,76.71428571428571,45.285714285714285,61.142857142857146,0.0,0.0
NC,Clayton,3,42,2016-04-26,0,4.0,7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.1457142857142857,7.062857142857142,78.28571428571429,55.57142857142857,66.28571428571429,0.0,0.0
NC,Clayton,3,42,2016-05-03,0,7.0,14,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.1471428571428571,7.892857142857143,80.42857142857143,61.42857142857143,69.14285714285714,0.0,0.0
NC,Clayton,3,42,2016-05-10,0,7.0,21,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.2742857142857143,4.217142857142857,74.14285714285714,55.0,63.85714285714285,0.0,0.0
NC,Durham,4,43,2017-10-23,1,,0,,,,,,,,0,0.0357142857142857,3.13,73.14285714285714,44.85714285714285,58.57142857142857,0.0,0.0
NC,Durham,4,44,2018-07-12,1,,0,,,,,,,,1,0.1528571428571428,5.144285714285714,89.0,65.0,76.0,0.0,0.0
NC,Durham,4,44,2018-08-02,0,21.0,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.2671428571428571,5.622857142857143,89.85714285714286,71.42857142857143,78.28571428571429,0.0,0.0
NC,Durham,4,44,2018-08-08,0,6.0,27,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0.2357142857142857,5.6571428571428575,89.0,71.42857142857143,78.14285714285714,0.0,0.0
NC,Durham,4,44,2018-08-23,0,15.0,42,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.4571428571428571,7.094285714285713,88.71428571428571,70.14285714285714,78.42857142857143,0.0,0.0
NC,Durham,4,44,2018-09-05,0,13.0,55,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0671428571428571,4.122857142857144,92.42857142857144,70.71428571428571,79.57142857142857,0.0,0.0
NC,Durham,4,44,2018-09-18,0,13.0,68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.9971428571428572,11.727142857142857,82.42857142857143,72.14285714285714,76.0,0.0,0.0
NC,Durham,4,44,2018-09-27,0,9.0,77,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0171428571428571,4.7942857142857145,82.85714285714286,66.71428571428571,74.0,0.0,0.0
NC,Durham,4,44,2018-10-08,0,11.0,88,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0.0,3.0657142857142854,85.57142857142857,64.71428571428571,73.57142857142857,0.0,0.0
NC,Durham,4,44,2018-10-30,0,22.0,110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.2271428571428571,5.687142857142858,59.71428571428572,40.85714285714285,50.285714285714285,0.0,0.0
NC,Durham,4,44,2018-11-07,0,8.0,118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.1428571428571428,7.861428571428571,68.42857142857143,49.142857142857146,59.142857142857146,0.0,0.0
NC,Durham,4,44,2018-12-03,0,26.0,144,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0499999999999999,7.315714285714286,57.85714285714285,38.85714285714285,47.285714285714285,0.0,3.0
NC,Durham,4,45,2018-07-12,1,,0,,,,,,,,0,0.1528571428571428,5.144285714285714,89.0,65.0,76.0,0.0,0.0
NC,Durham,4,45,2018-07-31,0,19.0,19,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.2714285714285714,5.142857142857143,88.57142857142857,70.57142857142857,77.85714285714286,0.0,0.0
NC,Durham,4,45,2018-09-05,0,36.0,55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0671428571428571,4.122857142857144,92.42857142857144,70.71428571428571,79.57142857142857,0.0,0.0
NC,Durham,4,45,2018-09-11,0,6.0,61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0642857142857143,3.642857142857143,89.42857142857143,70.0,78.42857142857143,0.0,0.0
NC,Durham,4,45,2018-09-19,0,8.0,69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9971428571428572,12.30142857142857,82.0,72.57142857142857,76.28571428571429,0.0,0.0
NC,Durham,4,45,2018-09-27,0,8.0,77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0171428571428571,4.7942857142857145,82.85714285714286,66.71428571428571,74.0,0.0,0.0
NC,Durham,4,45,2018-10-08,0,11.0,88,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,3.0657142857142854,85.57142857142857,64.71428571428571,73.57142857142857,0.0,0.0
NC,Durham,4,45,2018-10-30,0,22.0,110,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0.2271428571428571,5.687142857142858,59.71428571428572,40.85714285714285,50.285714285714285,0.0,0.0
NC,Durham,4,45,2018-11-07,0,8.0,118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.1428571428571428,7.861428571428571,68.42857142857143,49.142857142857146,59.142857142857146,0.0,0.0
NC,Durham,4,45,2018-12-03,0,26.0,144,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0499999999999999,7.315714285714286,57.85714285714285,38.85714285714285,47.285714285714285,0.0,3.0
NC,Durham,4,46,2018-03-16,1,,0,,,,,,,,0,0.1614285714285714,7.158571428571429,50.285714285714285,31.0,40.57142857142857,0.1999999999999999,4.0
NC,Durham,4,46,2018-03-29,0,13.0,13,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.1742857142857143,7.094285714285713,55.85714285714285,32.57142857142857,43.0,0.0285714285714285,2.0
NC,Durham,4,46,2018-04-02,0,4.0,17,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.0057142857142857,9.55714285714286,66.85714285714286,42.42857142857143,54.71428571428572,0.0,0.0
NC,Durham,4,46,2018-04-05,0,3.0,20,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.0042857142857142,10.260000000000002,74.71428571428571,47.42857142857143,62.42857142857143,0.0,0.0
NC,Durham,4,46,2018-04-10,0,5.0,25,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.1414285714285714,7.797142857142857,65.28571428571429,39.57142857142857,53.142857142857146,0.0,0.0
NC,Durham,4,46,2018-04-13,0,3.0,28,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0.1414285714285714,7.732857142857142,63.285714285714285,38.71428571428572,50.57142857142857,0.0,0.0
NC,Durham,4,46,2018-04-18,0,5.0,33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.4728571428571428,12.017142857142858,72.28571428571429,46.85714285714285,60.0,0.0,0.0
NC,Durham,4,46,2018-04-26,0,8.0,41,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.1228571428571428,7.315714285714285,68.28571428571429,44.85714285714285,58.57142857142857,0.0,0.0
NC,Durham,4,47,2018-03-16,1,,0,,,,,,,,0,0.1614285714285714,7.158571428571429,50.285714285714285,31.0,40.57142857142857,0.1999999999999999,4.0
NC,Durham,4,47,2018-03-29,0,13.0,13,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.1742857142857143,7.094285714285713,55.85714285714285,32.57142857142857,43.0,0.0285714285714285,2.0
NC,Durham,4,47,2018-04-05,0,7.0,20,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0.0042857142857142,10.260000000000002,74.71428571428571,47.42857142857143,62.42857142857143,0.0,0.0
NC,Durham,4,47,2018-04-10,0,5.0,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.1414285714285714,7.797142857142857,65.28571428571429,39.57142857142857,53.142857142857146,0.0,0.0
NC,Durham,4,47,2018-04-18,0,8.0,33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.4728571428571428,12.017142857142858,72.28571428571429,46.85714285714285,60.0,0.0,0.0
NC,Durham,4,47,2018-04-26,0,8.0,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.1228571428571428,7.315714285714285,68.28571428571429,44.85714285714285,58.57142857142857,0.0,0.0
NC,Durham,4,47,2018-05-14,0,18.0,59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0257142857142857,6.5200000000000005,84.42857142857143,58.42857142857143,71.0,0.0,0.0
NC,Durham,4,47,2018-05-23,0,9.0,68,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0.4342857142857143,7.031428571428572,82.28571428571429,68.71428571428571,73.57142857142857,0.0,0.0
NC,Durham,4,47,2018-06-11,0,19.0,87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0614285714285714,4.342857142857143,86.57142857142857,63.42857142857143,74.85714285714286,0.0,0.0
NC,Durham,4,47,2018-06-28,0,17.0,104,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.1614285714285714,5.815714285714286,89.0,70.42857142857143,79.42857142857143,0.0,0.0
NC,Durham,4,47,2018-08-02,0,35.0,139,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0.2671428571428571,5.622857142857143,89.85714285714286,71.42857142857143,78.28571428571429,0.0,0.0
NC,Durham,4,47,2018-08-08,0,6.0,145,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.2357142857142857,5.6571428571428575,89.0,71.42857142857143,78.14285714285714,0.0,0.0
NC,Durham,4,47,2018-08-23,0,15.0,160,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.4571428571428571,7.094285714285713,88.71428571428571,70.14285714285714,78.42857142857143,0.0,0.0
NC,Durham,4,47,2018-09-18,0,26.0,186,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0.9971428571428572,11.727142857142857,82.42857142857143,72.14285714285714,76.0,0.0,0.0
NC,Durham,4,47,2018-09-26,0,8.0,194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,4.282857142857143,83.0,66.57142857142857,74.14285714285714,0.0,0.0
NC,Durham,4,47,2018-10-08,0,12.0,206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,3.0657142857142854,85.57142857142857,64.71428571428571,73.57142857142857,0.0,0.0
NC,Durham,4,47,2018-10-30,0,22.0,228,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.2271428571428571,5.687142857142858,59.71428571428572,40.85714285714285,50.285714285714285,0.0,0.0
NC,Durham,4,47,2018-11-06,0,7.0,235,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0.1385714285714285,6.967142857142858,67.14285714285714,46.0,56.85714285714285,0.0,0.0
NC,Durham,4,47,2018-11-06,0,0.0,235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.1385714285714285,6.967142857142858,67.14285714285714,46.0,56.85714285714285,0.0,0.0
NC,Durham,4,48,2018-03-16,1,,0,,,,,,,,0,0.1614285714285714,7.158571428571429,50.285714285714285,31.0,40.57142857142857,0.1999999999999999,4.0
NC,Durham,4,48,2018-04-02,0,17.0,17,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.0057142857142857,9.55714285714286,66.85714285714286,42.42857142857143,54.71428571428572,0.0,0.0
NC,Durham,4,48,2018-04-12,0,10.0,27,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0.1414285714285714,6.262857142857143,61.285714285714285,37.285714285714285,49.285714285714285,0.0,0.0
NC,Durham,4,48,2018-04-13,0,1.0,28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.1414285714285714,7.732857142857142,63.285714285714285,38.71428571428572,50.57142857142857,0.0,0.0
NC,Durham,4,48,2018-04-26,0,13.0,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.1228571428571428,7.315714285714285,68.28571428571429,44.85714285714285,58.57142857142857,0.0,0.0
NC,Durham,4,48,2018-05-14,0,18.0,59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0257142857142857,6.5200000000000005,84.42857142857143,58.42857142857143,71.0,0.0,0.0
NC,Durham,4,48,2018-06-13,0,30.0,89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.1071428571428571,5.237142857142857,84.85714285714286,64.28571428571429,74.42857142857143,0.0,0.0
NC,Durham,4,48,2018-06-28,0,15.0,104,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.1614285714285714,5.815714285714286,89.0,70.42857142857143,79.42857142857143,0.0,0.0
NC,Durham,4,48,2018-08-02,0,35.0,139,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.2671428571428571,5.622857142857143,89.85714285714286,71.42857142857143,78.28571428571429,0.0,0.0
NC,Durham,4,48,2018-08-08,0,6.0,145,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0.2357142857142857,5.6571428571428575,89.0,71.42857142857143,78.14285714285714,0.0,0.0
NC,Durham,4,48,2018-08-23,0,15.0,160,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.4571428571428571,7.094285714285713,88.71428571428571,70.14285714285714,78.42857142857143,0.0,0.0
NC,Durham,4,48,2018-09-05,0,13.0,173,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0671428571428571,4.122857142857144,92.42857142857144,70.71428571428571,79.57142857142857,0.0,0.0
NC,Durham,4,49,2018-03-16,1,,0,,,,,,,,0,0.1614285714285714,7.158571428571429,50.285714285714285,31.0,40.57142857142857,0.1999999999999999,4.0
NC,Durham,4,49,2018-03-29,0,13.0,13,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.1742857142857143,7.094285714285713,55.85714285714285,32.57142857142857,43.0,0.0285714285714285,2.0
NC,Durham,4,49,2018-04-02,0,4.0,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0057142857142857,9.55714285714286,66.85714285714286,42.42857142857143,54.71428571428572,0.0,0.0
NC,Durham,4,49,2018-04-12,0,10.0,27,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.1414285714285714,6.262857142857143,61.285714285714285,37.285714285714285,49.285714285714285,0.0,0.0
NC,Durham,4,49,2018-04-18,0,6.0,33,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.4728571428571428,12.017142857142858,72.28571428571429,46.85714285714285,60.0,0.0,0.0
NC,Durham,4,49,2018-04-23,0,5.0,38,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.0,8.244285714285715,69.57142857142857,39.142857142857146,56.0,0.0,0.0
NC,Durham,4,49,2018-04-25,0,2.0,40,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.1228571428571428,8.147142857142857,70.28571428571429,43.57142857142857,58.0,0.0,0.0
NC,Durham,4,49,2018-04-26,0,1.0,41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.1228571428571428,7.315714285714285,68.28571428571429,44.85714285714285,58.57142857142857,0.0,0.0
NC,Durham,4,49,2018-05-03,0,7.0,48,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0271428571428571,5.498571428571429,76.0,47.142857142857146,61.71428571428572,0.0,0.0
NC,Durham,4,49,2018-05-15,0,12.0,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0257142857142857,6.582857142857143,87.14285714285714,60.285714285714285,73.0,0.0,0.0
NC,Durham,4,49,2018-05-23,0,8.0,68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.4342857142857143,7.031428571428572,82.28571428571429,68.71428571428571,73.57142857142857,0.0,0.0
NC,Durham,4,49,2018-06-13,0,21.0,89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.1071428571428571,5.237142857142857,84.85714285714286,64.28571428571429,74.42857142857143,0.0,0.0
NC,Durham,4,49,2018-06-28,0,15.0,104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.1614285714285714,5.815714285714286,89.0,70.42857142857143,79.42857142857143,0.0,0.0
NC,Durham,4,49,2018-08-02,0,35.0,139,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.2671428571428571,5.622857142857143,89.85714285714286,71.42857142857143,78.28571428571429,0.0,0.0
NC,Durham,4,49,2018-08-08,0,6.0,145,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0.2357142857142857,5.6571428571428575,89.0,71.42857142857143,78.14285714285714,0.0,0.0
NC,Durham,4,49,2018-08-23,0,15.0,160,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.4571428571428571,7.094285714285713,88.71428571428571,70.14285714285714,78.42857142857143,0.0,0.0
NC,Durham,4,49,2018-09-05,0,13.0,173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0671428571428571,4.122857142857144,92.42857142857144,70.71428571428571,79.57142857142857,0.0,0.0
NC,Durham,4,50,2017-08-30,1,,0,,,,,,,,1,0.0657142857142857,7.732857142857142,82.42857142857143,67.14285714285714,74.28571428571429,0.0,0.0
NC,Durham,4,50,2017-09-07,0,8.0,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.2357142857142857,6.007142857142857,84.28571428571429,62.85714285714285,72.14285714285714,0.0,0.0
NC,Durham,4,50,2017-09-12,0,5.0,13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0842857142857143,6.805714285714286,77.0,55.85714285714285,66.0,0.0,0.0
NC,Durham,4,50,2017-09-21,0,9.0,22,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0.0,4.5371428571428565,85.28571428571429,63.285714285714285,73.28571428571429,0.0,0.0
NC,Durham,4,50,2017-10-02,0,11.0,33,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,6.2957142857142845,81.85714285714286,60.71428571428572,71.0,0.0,0.0
NC,Durham,4,50,2018-04-25,0,205.0,238,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0.1228571428571428,8.147142857142857,70.28571428571429,43.57142857142857,58.0,0.0,0.0
NC,Durham,4,50,2018-05-14,0,19.0,257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0257142857142857,6.5200000000000005,84.42857142857143,58.42857142857143,71.0,0.0,0.0
NC,Durham,4,50,2018-05-23,0,9.0,266,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0.4342857142857143,7.031428571428572,82.28571428571429,68.71428571428571,73.57142857142857,0.0,0.0
NC,Durham,4,50,2018-05-31,0,8.0,274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.2457142857142857,6.71,83.85714285714286,68.71428571428571,75.0,0.0,0.0
NC,Durham,4,50,2018-06-04,0,4.0,278,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.21,5.527142857142858,85.42857142857143,69.71428571428571,76.0,0.0,0.0
NC,Durham,4,50,2018-06-13,0,9.0,287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.1071428571428571,5.237142857142857,84.85714285714286,64.28571428571429,74.42857142857143,0.0,0.0
NC,Durham,4,50,2018-06-26,0,13.0,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0557142857142857,5.751428571428571,93.28571428571428,72.57142857142857,82.42857142857143,0.0,0.0
NC,Durham,4,50,2018-07-31,0,35.0,335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.2714285714285714,5.142857142857143,88.57142857142857,70.57142857142857,77.85714285714286,0.0,0.0
NC,Durham,4,50,2018-08-06,0,6.0,341,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.3342857142857142,5.688571428571428,87.28571428571429,71.71428571428571,77.14285714285714,0.0,0.0
NC,Durham,4,50,2018-09-05,0,30.0,371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0671428571428571,4.122857142857144,92.42857142857144,70.71428571428571,79.57142857142857,0.0,0.0
NC,Durham,4,50,2018-09-19,0,14.0,385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9971428571428572,12.30142857142857,82.0,72.57142857142857,76.28571428571429,0.0,0.0
NC,Durham,4,50,2018-09-27,0,8.0,393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0171428571428571,4.7942857142857145,82.85714285714286,66.71428571428571,74.0,0.0,0.0
NC,Durham,4,50,2018-10-08,0,11.0,404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,3.0657142857142854,85.57142857142857,64.71428571428571,73.57142857142857,0.0,0.0
NC,Durham,4,50,2018-10-30,0,22.0,426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.2271428571428571,5.687142857142858,59.71428571428572,40.85714285714285,50.285714285714285,0.0,0.0
NC,Durham,4,50,2018-11-07,0,8.0,434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.1428571428571428,7.861428571428571,68.42857142857143,49.142857142857146,59.142857142857146,0.0,0.0
NC,Durham,4,50,2018-12-03,0,26.0,460,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.0499999999999999,7.315714285714286,57.85714285714285,38.85714285714285,47.285714285714285,0.0,3.0
NC,Durham,4,51,2018-03-16,1,,0,,,,,,,,1,0.1614285714285714,7.158571428571429,50.285714285714285,31.0,40.57142857142857,0.1999999999999999,4.0
NC,Durham,4,51,2018-03-29,0,13.0,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.1742857142857143,7.094285714285713,55.85714285714285,32.57142857142857,43.0,0.0285714285714285,2.0
NC,Durham,4,51,2018-04-02,0,4.0,17,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0.0057142857142857,9.55714285714286,66.85714285714286,42.42857142857143,54.71428571428572,0.0,0.0
NC,Durham,4,51,2018-04-12,0,10.0,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.1414285714285714,6.262857142857143,61.285714285714285,37.285714285714285,49.285714285714285,0.0,0.0
NC,Durham,4,51,2018-04-18,0,6.0,33,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.4728571428571428,12.017142857142858,72.28571428571429,46.85714285714285,60.0,0.0,0.0
NC,Durham,4,51,2018-04-25,0,7.0,40,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.1228571428571428,8.147142857142857,70.28571428571429,43.57142857142857,58.0,0.0,0.0
NC,Durham,4,51,2018-04-26,0,1.0,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.1228571428571428,7.315714285714285,68.28571428571429,44.85714285714285,58.57142857142857,0.0,0.0
NC,Durham,4,51,2018-05-14,0,18.0,59,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.0257142857142857,6.5200000000000005,84.42857142857143,58.42857142857143,71.0,0.0,0.0
NC,Durham,4,51,2018-05-23,0,9.0,68,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.4342857142857143,7.031428571428572,82.28571428571429,68.71428571428571,73.57142857142857,0.0,0.0
NC,Durham,4,51,2018-05-31,0,8.0,76,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.2457142857142857,6.71,83.85714285714286,68.71428571428571,75.0,0.0,0.0
NC,Durham,4,51,2018-06-04,0,4.0,80,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.21,5.527142857142858,85.42857142857143,69.71428571428571,76.0,0.0,0.0
NC,Durham,4,51,2018-06-11,0,7.0,87,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0.0614285714285714,4.342857142857143,86.57142857142857,63.42857142857143,74.85714285714286,0.0,0.0
NC,Durham,4,51,2018-06-21,0,10.0,97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,5.015714285714286,92.0,70.57142857142857,81.28571428571429,0.0,0.0
